,Unnamed: 0,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark,Beitou,Daan District,Datong District,Nangang District,Neihu District,Songshan District,Wanhua District,Wenshan District,Xinyi District,Zhongshan Area,Zhongzheng District,shihlin,Ground floor,Lifting machinery,Lifting plane,Not Applicable_x,Other,Ramp machinery,Ramp plane,Tower parking,Brickwork,Civil engineering,Earthen masonry,Earthwork,Not Applicable_y,Prestressed concrete construction,Reinforced concrete construction,See license_x,See other registration items_x,Steel reinforced concrete construction,Stone building,Strengthen brickwork,Wall type reinforced concrete construction,Wooden,For business,For commercial use,For work,Parking space,Resident,Residential business,See license_y,See other registration items_y,industrial use,Building,Garage,Land,Premises (land + building),Premises (land + building) + parking space
5094,5094,23.14,70.0,134.16,3,2,2,1,1,13400000.0,99880.73941562316,0.0,0,2019,12,1949.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5095,5095,19.69,86.0,83.14999999999998,2,2,1,1,1,12000000.0,144317.49849669274,0.0,0,2019,12,1933.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5096,5096,32.14,71.125,137.37,4,1,2,1,0,16000000.0,116473.75700662445,0.0,0,2019,11,1947.875,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5097,5097,14.8,70.5909090909091,35.11,2,1,1,1,0,5500000.0,156650.52691540873,0.0,0,2020,1,1949.409090909091,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5098,5098,4.18,85.0,46.34,1,1,1,1,0,8000000.0,172637.03064307294,0.0,0,2019,12,1934.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5099,5099,5.23,86.0,35.66000000000001,1,1,1,1,1,7580000.0,212563.09590577675,0.0,0,2019,11,1933.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5100,5100,30.15,76.375,177.58,2,2,2,1,1,55000000.0,309719.56301385286,0.0,0,2019,12,1942.625,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5101,5101,32.33,62.0,75.22,3,2,1,1,0,8550000.0,113666.57803775591,0.0,0,2020,1,1958.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5102,5102,27.74,74.0,106.2,3,2,2,1,0,14880000.0,140112.99435028248,0.0,0,2019,12,1945.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5103,5103,27.06,66.0,62.36,3,2,2,1,0,8882512.0,142439.25593329058,0.0,0,2019,12,1953.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5104,5104,30.25,65.0,74.73,2,2,1,1,0,4700000.0,62893.08176100629,0.0,0,2019,12,1954.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5105,5105,27.0,75.0,105.22,3,1,2,1,0,26000000.0,247101.3115377305,0.0,0,2019,12,1944.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5106,5106,6.9,78.0,72.17,4,3,2,1,1,14500000.0,200914.50741305246,0.0,0,2019,12,1941.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5107,5107,29.36,101.0,237.24,4,2,2,1,1,64000000.0,269769.0102849435,40.66,3000000,2019,12,1918.0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5108,5108,4.49,86.0,41.43,3,1,1,1,1,8360000.0,201786.1453053343,0.0,0,2019,10,1933.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5109,5109,32.25,63.0,91.83,3,2,1,1,0,15300000.0,166612.2182293368,0.0,0,2019,12,1956.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5110,5110,24.8,78.0,113.68,4,2,2,1,0,23000000.0,202322.30823363824,0.0,0,2019,11,1941.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5111,5111,21.84,81.0,93.03,2,2,1,1,1,19420000.0,208749.8656347415,0.0,0,2019,12,1938.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5112,5112,45.25,63.82352941176471,110.22,3,2,2,1,0,40680000.0,369080.02177463257,0.0,0,2019,11,1955.1764705882354,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5113,5113,22.83,0.0,0.0,0,0,0,1,0,1035900.0,45374.50722733246,0.0,0,2020,1,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5114,5114,40.25,64.0,106.45,3,2,2,1,0,9500000.0,89243.77642085486,0.0,0,2019,12,1955.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5115,5115,29.12,94.0,182.36,4,3,2,1,1,21500000.0,117898.6619872779,29.74,1500000,2019,11,1925.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5116,5116,30.4,70.0,142.71,4,3,3,1,0,35100000.0,245953.33193188984,0.0,0,2019,11,1949.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5117,5117,11.84,106.0,204.8,3,2,2,1,1,32500000.0,158691.40625,48.24,3500000,2019,11,1913.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5118,5118,21.5,0.0,22.32,0,0,0,0,0,5900000.0,264336.9175627241,0.0,0,2019,12,2019.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5119,5119,11.41,79.0,133.29,3,2,2,1,1,30500000.0,228824.3679195739,0.0,0,2019,12,1940.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5120,5120,4.78,66.0,24.99,1,1,1,1,0,3900000.0,156062.424969988,0.0,0,2020,1,1954.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5121,5121,33.36,96.0,189.76,3,2,2,1,1,30300000.0,159675.37942664418,38.41,2500000,2019,11,1923.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5122,5122,8.91,97.0,68.5,2,1,1,1,1,12000000.0,175182.48175182482,0.0,0,2019,12,1922.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5123,5123,12.32,80.0,39.1,1,1,1,1,1,6550000.0,167519.18158567778,0.0,0,2019,12,1939.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5124,5124,2.41,71.0,27.270000000000003,1,1,1,1,1,2200000.0,80674.73414008066,0.0,0,2019,12,1948.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5125,5125,51.41,78.0,206.44,4,4,2,1,1,17500000.0,84770.39333462509,0.0,0,2019,1,1941.0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5126,5126,14005.6,0.0,0.0,0,0,0,1,0,33613440.0,2400.0,0.0,0,2019,1,2019.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5127,5127,23.85,66.0,65.25,2,2,1,1,0,8100000.0,124137.93103448275,0.0,0,2020,1,1954.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5128,5128,23.08,106.0,165.70999999999995,3,2,2,1,0,46990000.0,283567.67847444327,16.68,3000000,2019,11,1913.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5129,5129,13.04,108.0,52.57,1,1,1,1,1,14080000.0,267833.3650370934,0.0,0,2019,12,1911.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5130,5130,57.1,101.0,137.9,3,2,2,1,1,15000000.0,108774.47425670775,18.25,0,2019,12,1918.0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5131,5131,36.61,70.0,130.76,4,2,2,1,0,16000000.0,122361.5784643622,0.0,0,2019,12,1949.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5132,5132,18.51,74.0,106.55,3,2,2,1,1,16260000.0,152604.41107461287,0.0,0,2020,1,1946.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5133,5133,61.75,64.0,151.83,3,2,2,1,0,18000000.0,118553.64552459988,0.0,0,2020,1,1956.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5134,5134,13.63,105.0,58.7,1,1,1,1,0,7700000.0,131175.46848381602,0.0,0,2019,11,1914.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5135,5135,2.58,70.0,32.370000000000005,0,0,0,1,1,2050000.0,63330.244053135626,32.37,2050000,2020,1,1950.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5136,5136,2.58,70.0,32.370000000000005,0,0,0,1,1,2350000.0,72598.0846462774,32.37,2350000,2020,1,1950.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5137,5137,2.58,70.0,32.370000000000005,0,0,0,1,1,2050000.0,63330.244053135626,32.37,2050000,2020,1,1950.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5138,5138,2.58,70.0,32.370000000000005,0,0,0,1,1,2750000.0,84955.20543713312,32.37,2750000,2020,1,1950.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5139,5139,35.1,67.0,98.14,3,2,2,1,0,15500000.0,157937.64010597105,0.0,0,2019,12,1952.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5140,5140,8.03,97.0,52.59,1,1,1,1,1,12250000.0,232934.0178741205,0.0,0,2019,12,1922.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5141,5141,37.57,70.0,118.68,3,2,2,1,0,13900000.0,117121.67172227839,0.0,0,2019,12,1949.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5142,5142,11.69,61.0,30.7,1,1,1,1,0,4700000.0,153094.4625407166,0.0,0,2020,1,1959.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5144,5144,9.78,70.0,85.08,0,0,0,0,1,11000000.0,129290.07992477668,0.0,0,2019,12,1949.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5145,5145,8.37,82.1,39.84,3,2,2,1,0,10000000.0,251004.01606425695,0.0,0,2019,12,1936.9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5146,5146,30.88,71.0,117.68,3,2,1,1,1,20000000.0,169952.4133242692,0.0,0,2019,12,1948.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5147,5147,11.64,94.0,45.87,1,1,1,1,1,13560000.0,295618.0510137345,0.0,0,2019,12,1925.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5148,5148,32.6,74.0,136.26,5,1,2,1,1,27000000.0,198150.59445178337,0.0,0,2019,11,1945.0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5149,5149,12.03,73.0,120.99,3,2,2,1,0,22880000.0,189106.53773039093,0.0,0,2019,12,1946.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5150,5150,16.43,95.0,115.76,1,1,1,1,1,18450000.0,159381.4789219074,0.0,0,2019,12,1924.0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5151,5151,77.46,105.0,591.8399999999998,0,0,0,0,1,110140000.0,186097.5939443093,127.83,9000000,2012,7,1907.0,2,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5152,5152,2.69,81.0,30.22,0,0,0,1,1,1500000.0,49636.002647253474,0.0,1500000,2020,1,1939.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5153,5153,34.81,69.0,110.62,3,2,1,1,0,17500000.0,158199.2406436449,0.0,0,2019,12,1950.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5154,5154,21.07,75.0,103.42,3,2,2,1,0,13500000.0,130535.67975246569,0.0,0,2019,12,1944.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5155,5155,26.34,71.0,125.91,0,0,0,0,1,18000000.0,142959.25661186565,0.0,0,2019,12,1948.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5156,5156,36.74,93.0,149.48,3,2,1,1,1,23000000.0,153866.73802515387,29.3,0,2019,12,1926.0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5157,5157,24.8,68.0,90.0,3,2,1,1,0,15360000.0,170666.66666666663,0.0,0,2019,12,1951.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5158,5158,5.8,72.0,56.91,2,1,1,1,0,10000000.0,175716.04287471448,0.0,0,2019,11,1947.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5159,5159,4.63,68.0,38.37000000000001,1,1,1,1,1,5700000.0,148553.5574667709,0.0,0,2019,12,1951.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5160,5160,70.99,105.0,153.56,2,2,1,1,1,19800000.0,128939.82808022926,33.15,2200000,2020,1,1915.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5161,5161,34.0,66.0,94.43,3,2,1,1,0,12200000.0,129196.23001164885,0.0,0,2019,12,1953.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5162,5162,21.2,72.0,96.52,3,2,2,1,0,17500000.0,181309.57314546208,0.0,0,2019,11,1947.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5163,5163,29.95,75.0,94.52,4,1,2,1,0,17500000.0,185146.0008463817,0.0,0,2019,11,1944.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5164,5164,28.8,71.0,101.34,3,2,2,1,0,13250000.0,130747.9771067693,0.0,0,2019,11,1948.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5165,5165,79.4,0.0,0.0,0,0,0,1,0,700000.0,8816.120906801007,0.0,0,2019,12,2019.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5166,5166,8.72,73.0,57.1,1,1,1,1,1,9580000.0,167775.83187390544,0.0,0,2019,12,1946.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5167,5167,17.4,102.0,114.49,2,1,1,1,1,25500000.0,222726.8757096689,19.4,0,2019,12,1917.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5168,5168,30.0,80.0,75.24,2,2,1,1,0,12500000.0,166135.0345560872,0.0,0,2019,12,1939.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5169,5169,30.0,80.0,75.24,2,2,1,1,0,12500000.0,166135.0345560872,0.0,0,2019,12,1939.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5170,5170,7.52,69.0,79.23,3,2,1,1,1,18450000.0,232866.33850814085,0.0,0,2019,12,1950.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5171,5171,35.5,63.82352941176471,96.42,3,2,1,1,0,20000000.0,207425.84526031945,0.0,0,2019,12,1955.1764705882354,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5172,5172,28.45,81.0,125.4,3,2,2,1,1,24750000.0,197368.4210526316,0.0,0,2019,12,1938.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5173,5173,32.25,63.82352941176471,78.32,4,0,4,1,0,14500000.0,185137.8958120532,0.0,0,2019,11,1955.1764705882354,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5174,5174,31.61,81.0,130.0,3,2,2,1,1,30000000.0,230769.23076923078,0.0,0,2019,11,1938.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5175,5175,29.9,74.0,110.37,3,2,2,1,0,19300000.0,174866.35861194163,0.0,0,2019,12,1945.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5176,5176,42.27,76.0,162.73000000000005,5,1,2,1,0,23500000.0,144410.98752534873,0.0,0,2019,11,1943.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5177,5177,47.5,0.0,0.0,0,0,0,1,0,2000000.0,42105.26315789473,0.0,0,2019,12,2019.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5179,5179,52.15,103.0,358.07,0,0,0,0,1,61500000.0,171754.12628815597,0.0,0,2019,12,1916.0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
