Index,land_shift_area,urban_land_use,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
291,3.86,Quotient,93.0,44.63,1,1,1,1,1,7800000.0,174770.33385615054,0.0,0,2019,4,1926.0,1,1,0
354,9.32,Quotient,108.0,136.68,2,2,1,1,1,20920000.0,153058.23822066135,43.22,2250000,2019,4,1911.0,2,1,1
363,35.24,Address,97.0,164.82,3,2,2,1,1,20588000.0,124912.02523965537,0.0,0,2019,4,1922.0,4,1,1
365,4.14,Quotient,91.0,42.91,1,1,1,1,1,7300000.0,170123.51433232348,0.0,0,2019,4,1928.0,1,1,0
366,11.36,Quotient,106.0,158.7,3,2,2,1,1,29800000.0,187775.677378702,27.87,2800000,2019,4,1913.0,1,1,1
369,24.75,Address,62.0,83.53,3,2,1,1,0,11200000.0,134083.56279181133,0.0,0,2019,3,1957.0,1,1,0
370,28.33,Quotient,66.0,123.0,3,2,1,1,0,14580000.0,118536.58536585367,0.0,0,2019,4,1953.0,2,1,0
371,23.87,Address,70.0,88.83,3,2,1,1,0,9000000.0,101317.12259371832,0.0,0,2019,4,1949.0,1,1,0
434,27.28,Quotient,104.0,280.19,4,2,2,1,1,40000000.0,142760.26981690995,77.52,0,2019,3,1915.0,1,1,2
435,16.0,Address,63.0,61.72,0,1,1,1,0,5000000.0,81011.01749837978,0.0,0,2019,4,1956.0,1,1,0
438,4.91,Quotient,0.0,21.28,1,1,1,1,0,2000000.0,93984.96240601504,0.0,0,2019,4,2019.0,1,1,0
445,1.51,Quotient,82.0,38.02,0,0,0,1,1,2500000.0,65754.86586007364,38.02,2500000,2019,4,1937.0,0,0,1
446,1.61,Quotient,82.0,52.3,0,0,0,1,1,2280000.0,43594.646271510515,52.3,2280000,2019,4,1937.0,0,0,1
452,36.02,Address,73.0,145.36,3,2,2,1,1,19300000.0,132773.80297193176,0.0,0,2019,3,1946.0,1,1,0
507,61.0,Other,0.0,0.0,0,0,0,1,0,1652124.0,27084.0,0.0,0,2019,4,2019.0,2,0,0
538,17.0,Address,0.0,0.0,0,0,0,1,0,2900000.0,170588.23529411765,0.0,0,2019,4,2019.0,2,0,0
539,6.0,Other,0.0,0.0,0,0,0,1,0,218400.0,36400.0,0.0,0,2019,4,2019.0,1,0,0
624,25.0,Address,0.0,36.3,2,1,1,1,0,3773850.0,103962.80991735538,0.0,0,2019,4,2019.0,1,1,0
