district,land_shift_area,urban_land_use,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
10,5.94,Quotient,108.0,60.65,2,1,1,1,1,17170000.0,283099.75267930754,0.0,0,2019,10,1911.0,2,1,0
10,5.94,Quotient,108.0,60.65,2,1,1,1,1,17350000.0,286067.60098928283,0.0,0,2019,10,1911.0,2,1,0
10,5.89,Quotient,71.0,62.51000000000001,3,1,2,1,1,6000000.0,95984.64245720684,0.0,0,2019,10,1948.0,1,1,0
10,5.72,Quotient,108.0,57.86,1,1,1,1,1,17420000.0,301071.55202212237,0.0,0,2019,10,1911.0,2,1,0
10,8.13,Quotient,108.0,81.84,2,1,1,1,1,25160000.0,307429.13000977517,0.0,0,2019,10,1911.0,2,1,0
10,8.24,Quotient,108.0,95.77,2,1,1,1,1,28200000.0,294455.46622115484,13.93,2300000,2019,10,1911.0,2,1,1
10,6.89,Quotient,108.0,69.9,2,1,1,1,1,20200000.0,288984.26323319017,0.0,0,2019,10,1911.0,2,1,0
10,7.62,Quotient,108.0,76.96000000000002,2,1,1,1,1,24500000.0,318347.1933471933,0.0,0,2019,10,1911.0,2,1,0
10,5.94,Quotient,108.0,60.65,2,1,1,1,1,17000000.0,280296.7848309975,0.0,0,2019,10,1911.0,2,1,0
10,7.01,Quotient,108.0,83.83000000000001,2,1,1,1,1,22500000.0,268400.33400930447,13.93,2100000,2019,10,1911.0,2,1,1
5,5.58,Quotient,99.0,71.38,1,1,1,1,1,12450000.0,174418.60465116278,0.0,0,2019,10,1920.0,1,1,1
2,3.22,Quotient,70.0,30.4,1,1,1,1,0,4150000.0,136513.15789473685,0.0,0,2019,6,1949.0,11,1,0
10,22.85,Quotient,63.0,191.32,0,0,0,0,1,42500000.0,222140.91574325736,0.0,0,2019,8,1956.0,4,1,0
10,0.5,Quotient,70.0,10.38,0,0,0,0,1,1004800.0,96801.54142581891,0.0,0,2019,10,1949.0,1,1,0
5,43.61,Quotient,78.0,505.5,0,0,0,0,1,90500000.0,179030.66271018793,0.0,0,2019,11,1941.0,1,1,1
8,7.21,Quotient,108.0,87.50999999999998,2,1,1,1,1,24500000.0,279968.003656725,17.62,2400000,2016,9,1908.0,2,1,1
8,4.7,Quotient,92.0,44.34,1,1,1,1,1,8380000.0,188994.13622011727,0.0,0,2019,11,1927.0,1,1,0
8,4.92,Quotient,92.0,44.7,1,1,1,1,1,7880000.0,176286.35346756148,0.0,0,2019,10,1927.0,1,1,0
8,3.67,Quotient,69.0,35.09,1,1,1,1,1,5500000.0,156739.81191222568,0.0,0,2019,10,1950.0,1,1,0
8,14.66,Quotient,75.0,140.55,2,2,2,1,1,29080000.0,206901.45855567406,0.0,0,2019,10,1944.0,1,1,0
6,24.15,Quotient,71.0,130.04,3,2,2,1,1,19560000.0,150415.25684404798,0.0,0,2019,10,1948.0,1,1,0
9,9.36,Quotient,107.0,128.74,3,2,2,1,1,28800000.0,223706.69566568272,0.0,0,2019,11,1912.0,1,1,0
11,3.94,Quotient,97.0,42.99,1,1,1,1,1,12200000.0,283786.92719237035,0.0,0,2019,10,1922.0,1,1,0
11,0.1,Quotient,0.0,21.01,0,0,0,1,1,3200000.0,152308.42455973345,21.01,3200000,2019,11,2019.0,0,0,1
7,35.25,Quotient,57.0,81.6,2,2,1,1,0,23000000.0,281862.7450980392,0.0,0,2019,9,1962.0,1,1,0
7,29.96,Quotient,69.0,153.55,3,2,2,1,1,21000000.0,136763.26929338978,0.0,0,2019,10,1950.0,1,1,0
10,9.98,Quotient,74.0,103.54,3,2,2,1,1,18050000.0,174328.76183117638,0.0,0,2019,7,1945.0,3,1,0
8,6.98,Quotient,75.0,38.12000000000001,1,1,1,1,0,5900000.0,154774.39664218258,0.0,0,2019,10,1944.0,1,1,0
6,22.05,Quotient,73.0,158.46999999999997,3,2,2,1,1,19000000.0,119896.51038051368,0.0,0,2019,9,1946.0,3,2,0
8,3.16,Quotient,98.0,51.47,1,1,1,1,1,9500000.0,184573.53798329126,0.0,0,2019,10,1921.0,1,1,0
11,13.51,Quotient,73.0,87.97,2,2,1,1,1,14500000.0,164828.91894964193,0.0,0,2019,9,1946.0,2,1,0
9,11.24,Quotient,96.0,136.45,3,2,2,1,1,25750000.0,188713.81458409675,22.5,1200000,2019,9,1923.0,1,1,1
9,3.06,Quotient,95.0,31.8,2,1,1,1,1,11100000.0,349056.6037735849,0.0,0,2019,7,1924.0,1,1,0
3,80.0,Quotient,0.0,0.0,0,0,0,1,0,20000000.0,250000.0,0.0,0,2019,10,2019.0,1,0,0
8,17.61,Quotient,102.0,235.59,3,2,2,1,1,51800000.0,219873.50906235407,26.66,3000000,2019,10,1917.0,1,1,1
8,17.89,Quotient,70.0,127.06,3,2,2,1,1,28400000.0,223516.44892176925,0.0,0,2019,10,1949.0,1,1,0
5,14.62,Quotient,87.0,85.44,2,2,1,1,1,16500000.0,193117.9775280899,0.0,0,2019,10,1932.0,2,1,0
10,3.8,Quotient,94.0,36.28,1,1,1,1,1,10500000.0,289415.65600882034,0.0,0,2019,10,1925.0,1,1,0
7,56.88,Quotient,104.0,406.53,0,0,0,0,1,75000000.0,184488.22965094828,64.36,3000000,2019,9,1915.0,1,1,2
9,5.82,Quotient,70.0,53.64,0,0,0,1,1,2200000.0,41014.168530947056,0.0,2200000,2019,9,1949.0,0,0,1
11,0.1,Quotient,0.0,21.01,0,0,0,1,1,3500000.0,166587.33936220847,21.01,3500000,2019,11,2019.0,0,0,1
4,24.14,Quotient,100.0,209.55,4,2,2,1,1,42500000.0,202815.55714626575,0.0,0,2019,9,1919.0,1,2,1
4,13.19,Quotient,94.0,95.28,2,2,1,1,1,18900000.0,198362.72040302266,12.79,1800000,2019,10,1925.0,1,1,1
9,15.13,Quotient,68.0,117.68,3,2,2,1,1,25500000.0,216689.32698844324,0.0,0,2019,10,1951.0,1,1,0
9,4.12,Quotient,97.0,41.91,1,1,1,1,0,8000000.0,190885.230255309,0.0,0,2019,10,1922.0,1,1,0
9,13.78,Quotient,72.0,149.32,3,2,2,1,1,32180000.0,215510.31342084112,0.0,0,2019,10,1947.0,1,1,0
8,8.49,Quotient,74.0,47.91,2,1,1,1,0,8900000.0,185764.9759966604,0.0,0,2019,11,1945.0,1,1,0
8,19.81,Quotient,106.0,214.15,0,0,0,0,1,63980000.0,298762.549614756,29.74,4400000,2019,10,1913.0,1,1,2
8,4.07,Quotient,99.0,46.34,1,1,1,1,1,10880000.0,234786.3616745792,0.0,0,2019,9,1920.0,1,1,0
8,6.67,Quotient,95.0,60.2,2,1,1,1,1,16880000.0,280398.6710963455,0.0,0,2019,10,1924.0,1,1,0
10,147.0,Quotient,0.0,314.22,8,3,7,1,0,155660000.0,495385.3987651963,0.0,0,2019,9,2019.0,2,2,0
2,3.01,Quotient,105.0,44.62,1,1,1,1,1,8500000.0,190497.53473778575,0.0,0,2019,11,1914.0,1,2,0
10,17.95,Quotient,106.0,295.01,3,2,3,1,1,56980000.0,193145.99505101523,62.8,4490000,2019,10,1913.0,2,1,2
10,11.83,Quotient,97.0,161.26999999999995,3,2,2,1,1,34260000.0,212438.7672846779,41.02,0,2019,10,1922.0,2,1,2
10,29.06,Quotient,106.0,322.54,0,0,0,0,1,80250000.0,248806.34960004964,63.3,6000000,2019,3,1913.0,2,1,2
10,16.16,Quotient,107.0,163.98000000000005,3,2,2,1,1,36250000.0,221063.5443346749,6.87,1500000,2019,10,1912.0,1,1,1
10,2.89,Quotient,97.0,28.32,1,0,1,1,1,5600000.0,197740.11299435032,0.0,0,2019,11,1922.0,2,1,0
10,4.26,Quotient,97.0,38.01,1,1,1,1,1,11120000.0,292554.59089713235,0.0,0,2019,10,1922.0,2,1,0
1,17.8,Quotient,70.2,83.89999999999998,2,2,1,1,0,8800000.0,104886.76996424317,0.0,0,2019,9,1948.8,1,1,0
10,11.86,Quotient,108.0,153.04999999999995,3,1,2,1,1,44550000.0,291081.34596537077,15.3,2000000,2019,10,1911.0,1,1,1
10,11.57,Quotient,108.0,149.5,3,1,2,1,1,41670000.0,278729.0969899666,15.3,2000000,2019,10,1911.0,1,1,1
10,11.5,Quotient,108.0,148.79999999999995,3,1,2,1,1,41460000.0,278629.0322580645,15.3,2000000,2019,10,1911.0,1,1,1
10,11.5,Quotient,108.0,148.79999999999995,3,1,2,1,1,41460000.0,278629.0322580645,15.3,2000000,2019,10,1911.0,1,1,1
10,11.86,Quotient,108.0,153.04999999999995,3,1,2,1,1,45250000.0,295655.01470107806,15.3,2000000,2019,10,1911.0,1,1,1
10,11.57,Quotient,108.0,149.5,3,1,2,1,1,43050000.0,287959.86622073577,15.3,2000000,2019,10,1911.0,1,1,1
10,11.86,Quotient,108.0,153.04999999999995,3,1,2,1,1,45960000.0,300294.02156158123,15.3,2000000,2019,10,1911.0,1,1,1
10,11.5,Quotient,108.0,148.79999999999995,3,1,2,1,1,39440000.0,265053.76344086026,15.3,2000000,2019,10,1911.0,1,1,1
5,10.39,Quotient,64.57142857142857,24.37,2,2,1,1,0,4350000.0,178498.15346737788,0.0,0,2019,11,1954.4285714285716,1,2,0
2,7.4,Quotient,68.0,27.44,0,0,0,0,0,5900000.0,215014.5772594752,0.0,0,2019,11,1951.0,1,1,0
2,7.1,Quotient,106.0,88.27000000000002,2,2,1,1,1,18100000.0,205052.6792794834,0.0,0,2019,8,1913.0,1,1,0
2,10.88,Quotient,106.0,130.86,3,2,2,1,1,28600000.0,218554.1800397371,0.0,0,2019,11,1913.0,1,1,0
2,10.04,Quotient,75.0,102.06,3,1,2,1,0,13600000.0,133254.94806976288,0.0,0,2019,10,1944.0,1,1,0
2,14.31,Quotient,108.0,191.73,3,2,2,1,1,31280000.0,163146.09085693426,43.22,2800000,2019,9,1911.0,2,1,1
2,9.48,Quotient,108.0,133.68,2,2,1,1,1,21360000.0,159784.56014362656,39.8,2000000,2019,10,1911.0,2,1,1
5,16.4,Quotient,105.0,167.31,0,0,0,0,1,40000000.0,239077.16215408524,8.28,0,2019,2,1914.0,1,1,1
2,20.47,Quotient,104.0,204.29,3,2,2,1,1,34500000.0,168877.5759949092,38.76,0,2019,10,1915.0,1,1,1
10,27.06,Quotient,102.0,588.12,4,2,5,1,1,116000000.0,197238.65877712032,41.17,0,2019,10,1917.0,1,1,4
8,3.31,Quotient,98.0,53.56,0,0,0,0,1,10160000.0,189693.8013442868,0.0,0,2019,10,1921.0,1,1,0
6,24.43,Quotient,100.0,282.81,3,2,2,1,1,49280000.0,174251.26409957214,58.9,0,2019,9,1919.0,1,1,2
8,1.79,Quotient,68.0,26.58,0,0,0,0,1,3500000.0,131677.95334838226,0.0,0,2019,10,1951.0,1,1,0
8,4.6,Quotient,77.0,43.86,1,1,1,1,1,6050000.0,137938.89648882812,0.0,0,2019,11,1942.0,1,1,0
11,1.78,Quotient,93.0,36.33,0,0,0,1,1,1750000.0,48169.55684007707,36.33,1750000,2019,10,1926.0,0,0,1
9,0.07,Quotient,98.0,18.0,0,0,0,1,1,1560000.0,86666.66666666669,18.0,1560000,2019,11,1921.0,0,0,1
11,65.0,Quotient,78.0,172.72,4,2,3,1,0,36000000.0,208429.82862436317,0.0,0,2019,9,1941.0,1,1,0
9,3.37,Quotient,69.0,34.36,1,1,1,1,0,7950000.0,231373.6903376019,0.0,0,2019,10,1950.0,6,1,0
3,9.63,Quotient,97.0,141.76,2,2,1,1,1,25280000.0,178329.5711060948,55.26,0,2019,10,1922.0,1,1,1
7,14.83,Quotient,105.0,125.36,2,1,1,1,1,19000000.0,151563.4971282706,27.83,1900000,2019,10,1914.0,2,1,1
1,2.04,Quotient,98.0,23.81,1,1,1,1,1,4250000.0,178496.43007139856,0.0,0,2019,8,1921.0,1,1,0
2,33.67,Quotient,0.0,75.02,0,0,0,0,0,9500000.0,126632.89789389494,0.0,0,2019,10,2019.0,1,1,0
6,29.55,Quotient,67.0,113.57,3,2,2,1,0,19100000.0,168178.21607818967,0.0,0,2019,10,1952.0,1,1,0
8,5.92,Quotient,97.0,63.9,1,1,1,1,1,12500000.0,195618.15336463228,0.0,0,2019,10,1922.0,1,1,0
12,17.27,Quotient,105.0,235.36,4,2,2,1,1,67689888.0,287601.49558123725,0.0,0,2019,11,1914.0,2,1,2
8,5.24,Quotient,64.0,44.51,1,1,1,1,1,6700000.0,150527.97124241744,0.0,0,2019,7,1955.0,1,1,0
5,9.92,Quotient,86.0,104.83,3,2,1,1,1,15750000.0,150243.25097777357,13.56,1800000,2019,9,1933.0,2,1,1
1,3.71,Quotient,85.0,45.39,1,1,1,1,1,5780000.0,127340.82397003744,0.0,0,2019,10,1934.0,1,1,0
12,37.84,Quotient,103.0,604.55,1,2,5,1,1,275000000.0,454883.79786618147,92.07,10000000,2019,10,1916.0,1,1,3
12,4.45,Quotient,0.0,32.57,0,0,0,0,0,6000000.0,184218.606079214,0.0,0,2019,11,2019.0,12,2,0
12,6.52,Quotient,77.0,82.76,3,2,1,1,1,20020000.0,241904.3015949734,0.0,0,2019,10,1942.0,1,1,0
12,48.25,Quotient,54.0,114.97,4,2,2,1,0,26580000.0,231190.74541184655,0.0,0,2019,9,1965.0,1,1,0
7,0.16,Quotient,97.0,21.38,0,0,0,1,1,1000000.0,46772.684752104775,21.22,1000000,2019,11,1922.0,0,0,1
9,32.0,Quotient,0.0,38.22,2,1,1,1,0,31910000.0,834903.1920460492,0.0,0,2019,11,2019.0,1,1,0
9,23.74,Quotient,77.0,151.39,3,2,1,1,1,19050000.0,125833.93883347648,0.0,0,2019,10,1942.0,1,1,0
9,3.81,Quotient,72.0,46.63,1,1,1,1,1,8600000.0,184430.62406176282,0.0,0,2019,10,1947.0,1,1,0
9,3.84,Quotient,107.0,55.24,1,1,1,1,1,13200000.0,238957.27733526428,0.0,0,2019,8,1912.0,1,1,0
9,7.21,Quotient,107.0,116.66,2,2,1,1,1,25500000.0,218583.9190810904,14.46,1900000,2019,9,1912.0,1,1,1
8,3.81,Quotient,97.0,36.59,1,1,1,1,1,7000000.0,191309.10084722601,0.0,0,2019,10,1922.0,2,1,0
8,22.57,Quotient,73.0,109.76,2,2,1,1,0,17900000.0,163083.09037900873,0.0,0,2019,10,1946.0,1,1,0
8,4.45,Quotient,69.0,36.16,1,1,1,1,1,6800000.0,188053.09734513282,0.0,0,2019,9,1950.0,1,1,0
8,0.39,Quotient,93.0,13.33,0,0,0,1,0,780000.0,58514.628657164285,0.0,780000,2019,11,1926.0,0,0,1
8,31.22,Quotient,96.0,130.7,3,2,2,1,1,15000000.0,114766.64116296865,14.2,0,2019,10,1923.0,1,1,1
6,22.7,Quotient,68.0,72.09,2,2,1,1,0,10360000.0,143709.25232348448,0.0,0,2019,11,1951.0,2,1,0
8,9.98,Quotient,97.0,96.41,0,0,0,0,1,34180000.0,354527.5386370709,0.0,0,2019,10,1922.0,2,1,0
5,2.79,Quotient,70.0,24.16,1,1,1,1,1,2920000.0,120860.92715231788,0.0,0,2019,10,1949.0,1,1,0
2,15.6,Quotient,108.0,188.49,3,2,2,1,0,24330000.0,129078.4657010982,43.59,2200000,2019,10,1911.0,1,1,1
5,36.0,Quotient,0.0,107.52,4,0,3,1,0,25550000.0,237630.20833333328,0.0,0,2019,9,2019.0,1,1,0
2,11.36,Quotient,106.0,158.73000000000005,3,2,2,1,1,30700000.0,193410.1934101934,27.87,0,2019,10,1913.0,1,1,1
10,23.17,Quotient,92.0,335.98,0,0,0,0,1,66360000.0,197511.75665218168,0.0,0,2019,10,1927.0,1,1,0
5,15.0,Quotient,61.0,46.78,2,2,1,1,0,6000000.0,128259.94014536127,0.0,0,2019,10,1958.0,2,1,0
10,11.9,Quotient,108.0,153.77,3,1,2,1,1,42630000.0,277232.2299538271,15.3,2000000,2019,10,1911.0,1,1,1
10,11.9,Quotient,108.0,153.77,3,1,2,1,1,46190000.0,300383.6899265136,15.3,2000000,2019,10,1911.0,1,1,1
10,11.5,Quotient,108.0,148.79999999999995,3,1,2,1,1,40770000.0,273991.935483871,15.3,2000000,2019,10,1911.0,1,1,1
10,11.57,Quotient,108.0,149.5,3,1,2,1,1,42630000.0,285150.5016722408,15.3,2000000,2019,10,1911.0,1,1,1
10,11.57,Quotient,108.0,149.5,3,1,2,1,1,40980000.0,274113.712374582,15.3,2000000,2019,11,1911.0,1,1,1
10,11.5,Quotient,108.0,148.79999999999995,3,1,2,1,1,42550000.0,285954.30107526877,15.3,2000000,2019,10,1911.0,1,1,1
10,11.57,Quotient,108.0,149.5,3,1,2,1,1,42360000.0,283344.48160535115,15.3,2000000,2019,11,1911.0,1,1,1
10,11.9,Quotient,108.0,153.77,3,1,2,1,1,44150000.0,287117.12297587306,15.3,2000000,2019,10,1911.0,1,1,1
10,11.86,Quotient,108.0,137.76,3,1,2,1,1,41840000.0,303716.6085946574,0.0,0,2019,10,1911.0,1,1,0
10,20.72,Quotient,105.0,295.3400000000001,1,2,3,1,1,90000000.0,304733.5274598767,68.86,6500000,2019,10,1914.0,4,1,2
10,22.84,Quotient,80.0,177.48,5,2,2,1,0,35500000.0,200022.5377507325,0.0,0,2019,1,1939.0,2,1,0
10,0.18,Quotient,97.0,46.69000000000001,0,0,0,1,1,3350000.0,71749.83936603126,46.69,3350000,2019,11,1922.0,0,0,1
10,5.32,Quotient,107.0,68.23,1,2,1,1,1,21600000.0,316576.28609116224,0.0,0,2019,11,1912.0,1,1,0
5,0.12,Quotient,0.0,40.38,0,0,0,1,0,2000000.0,49529.470034670616,0.0,2000000,2019,10,2019.0,0,0,1
5,4.15,Quotient,85.0,47.47,1,1,1,1,1,7700000.0,162207.71013271538,0.0,0,2019,10,1934.0,1,1,0
2,13.88,Quotient,106.0,186.4,3,2,1,1,1,37000000.0,198497.8540772532,14.41,1000000,2019,7,1913.0,1,1,1
2,3.94,Quotient,105.0,58.31,1,1,1,1,1,11800000.0,202366.66095009435,0.0,0,2019,11,1914.0,1,2,0
5,9.55,Quotient,101.0,42.36,2,1,1,1,1,4380000.0,103399.43342776204,0.0,0,2019,10,1918.0,2,1,0
8,18.49,Quotient,96.0,167.48,2,2,2,1,1,34300000.0,204800.5732027705,12.87,0,2019,10,1923.0,2,2,1
8,17.8,Quotient,75.0,177.87,4,2,2,1,1,38800000.0,218136.8415134649,0.0,0,2019,10,1944.0,1,1,0
8,5.1,Quotient,73.0,41.69,2,2,1,1,1,7200000.0,172703.28615975054,0.0,0,2019,10,1946.0,1,1,0
9,5.1,Quotient,69.0,47.47,1,1,1,1,1,10450000.0,220139.03518011374,0.0,0,2019,11,1950.0,6,1,0
11,6.12,Quotient,94.0,42.29,1,1,1,1,1,16000000.0,378340.0331047529,0.0,0,2019,10,1925.0,3,1,0
4,13.81,Quotient,106.0,197.27,4,2,2,1,1,36100000.0,182997.92163025297,38.65,0,2019,10,1913.0,1,1,1
9,3.69,Quotient,95.0,33.86,1,1,1,1,1,9500000.0,280567.04075605434,0.0,0,2019,11,1924.0,1,1,0
11,14.18,Quotient,70.0,82.77,2,2,1,1,1,20000000.0,241633.4420683823,0.0,0,2019,9,1949.0,2,1,0
7,7.56,Quotient,57.0,65.3,3,1,1,1,0,6000000.0,91883.61408882085,0.0,0,2019,11,1962.0,2,1,0
3,17.43,Quotient,92.0,227.27,4,2,2,1,1,44800000.0,197122.36546838566,0.0,0,2019,10,1927.0,1,1,1
12,11.02,Quotient,75.0,129.75,2,2,2,1,1,36000000.0,277456.64739884395,0.0,0,2019,10,1944.0,1,1,0
1,3.71,Quotient,85.0,45.32,1,1,1,1,1,5300000.0,116946.16063548102,0.0,0,2019,10,1934.0,1,1,0
5,14.0,Quotient,0.0,0.0,0,0,0,1,0,9840040.0,702860.0,0.0,0,2019,10,2019.0,1,0,0
2,8.38,Quotient,65.0,26.27,1,1,1,1,0,3000000.0,114198.70574800152,0.0,0,2019,11,1954.0,2,1,0
2,5.35,Quotient,64.0,13.11,2,1,1,1,0,1460000.0,111365.36994660564,0.0,0,2019,10,1955.0,1,1,0
8,35.59,Quotient,102.0,309.66,4,2,2,1,1,65000000.0,209907.64063811925,99.18,7000000,2019,10,1917.0,2,1,2
8,17.25,Quotient,107.0,175.45,3,2,2,1,1,36000000.0,205186.66286691368,0.0,1000000,2019,10,1912.0,3,1,1
8,9.55,Quotient,72.0,76.30000000000003,2,2,1,1,1,22490000.0,294757.5360419397,0.0,0,2019,10,1947.0,1,1,0
8,11.64,Quotient,102.0,109.4,2,1,1,1,1,18000000.0,164533.82084095062,13.88,1200000,2019,10,1917.0,1,1,1
8,4.25,Quotient,73.0,48.0,1,1,1,1,1,7550000.0,157291.66666666663,0.0,0,2019,10,1946.0,3,1,0
11,92.0,Quotient,66.0,270.25,14,9,4,1,0,52080000.0,192710.4532839963,0.0,0,2019,9,1953.0,1,4,0
9,3.31,Quotient,97.0,28.79,1,1,1,1,1,9400000.0,326502.257728378,0.0,0,2019,10,1922.0,2,1,0
7,17.36,Quotient,81.0,67.89,2,2,1,1,1,14580000.0,214759.16924436585,0.0,0,2019,11,1938.0,1,1,0
12,3.43,Quotient,97.0,41.04,1,1,1,1,1,13400000.0,326510.7212475634,0.0,0,2019,10,1922.0,1,1,0
8,2.74,Quotient,97.0,33.129999999999995,1,1,1,1,1,6800000.0,205252.03742831273,0.0,0,2019,10,1922.0,1,1,0
6,19.89,Quotient,87.0,141.95,3,2,2,1,1,17950000.0,126452.97640014089,0.0,1500000,2019,10,1932.0,1,1,1
5,9.28,Quotient,80.0,82.87,2,2,1,1,1,12300000.0,148425.244358634,0.0,0,2019,10,1939.0,1,1,0
12,13.61,Quotient,80.0,153.88,0,0,0,0,1,36000000.0,233948.5313231089,0.0,0,2019,10,1939.0,1,1,0
3,16.21,Quotient,103.0,212.84,4,2,2,1,1,33000000.0,155046.04397669612,35.73,0,2019,10,1916.0,1,1,1
3,14.42,Quotient,88.0,148.57,2,2,2,1,1,19100000.0,128558.92845123512,44.28,0,2019,10,1931.0,1,1,1
11,9.79,Quotient,86.0,146.93,0,0,0,0,1,28500000.0,193969.91764785952,13.84,0,2019,11,1933.0,3,1,1
9,2.95,Quotient,72.0,32.96,0,0,0,1,1,3200000.0,97087.37864077667,32.96,3200000,2019,10,1947.0,0,0,1
9,0.76,Quotient,84.0,29.24,0,0,0,1,1,2250000.0,76949.38440492477,29.24,2250000,2019,11,1935.0,0,0,1
9,3.56,Quotient,75.0,37.84,1,1,1,1,1,8200000.0,216701.9027484144,0.0,0,2019,10,1944.0,1,1,0
9,14.76,Quotient,72.0,160.52999999999997,3,2,2,1,1,33000000.0,205569.0525135489,0.0,0,2019,10,1947.0,1,1,0
8,15.4,Quotient,66.0,159.65,2,0,0,1,1,33700000.0,211086.7522705919,0.0,0,2019,10,1953.0,1,1,0
8,10.35,Quotient,88.0,105.16,1,2,1,1,1,18000000.0,171167.74438950172,0.0,0,2019,10,1931.0,1,1,1
6,12.71,Quotient,107.0,172.13,3,2,2,1,1,29700000.0,172544.00743624006,41.04,2200000,2019,10,1912.0,1,1,1
6,8.11,Quotient,107.0,90.08,1,1,1,1,1,20480000.0,227353.46358792184,0.0,0,2019,10,1912.0,1,1,0
8,177.0,Quotient,56.0,477.15,2,1,1,1,0,81920000.0,171686.05260400294,0.0,0,2019,8,1963.0,1,2,0
6,8.42,Quotient,107.0,91.12,1,1,1,1,1,19630000.0,215430.20193151888,0.0,0,2019,9,1912.0,1,1,0
6,9.54,Quotient,107.0,135.06,1,1,1,1,1,21350000.0,158077.89130756698,41.04,2200000,2019,11,1912.0,1,1,1
6,10.1,Quotient,107.0,140.3,1,1,1,1,1,23100000.0,164647.18460441908,41.04,2200000,2019,10,1912.0,1,1,1
8,5.14,Quotient,90.0,69.37,2,1,1,1,1,15750000.0,227043.39051463173,0.0,0,2019,10,1929.0,1,1,0
8,1.29,Quotient,0.0,21.82,0,0,0,1,1,1680000.0,76993.583868011,21.81,1680000,2019,11,2019.0,0,0,1
6,15.55,Quotient,97.0,158.91,3,2,2,1,1,22800000.0,143477.44006041155,0.0,0,2019,10,1922.0,1,1,1
8,4.41,Quotient,101.0,42.38,1,1,1,1,1,9280000.0,218971.2128362435,0.0,0,2019,11,1918.0,1,1,0
8,34.75,Quotient,63.0,120.1,3,2,1,1,0,18100000.0,150707.74354704414,0.0,0,2019,10,1956.0,1,1,0
8,107.0,Quotient,0.0,472.42,0,0,0,0,0,200000000.0,423352.1019431861,0.0,0,2019,3,2019.0,1,1,0
8,43.86,Quotient,59.0,228.36,0,0,0,0,0,41000000.0,179541.0754948327,0.0,0,2019,9,1960.0,1,1,0
2,14.47,Quotient,108.0,178.04000000000005,3,2,2,1,0,23500000.0,131992.81060435856,43.59,2380000,2019,8,1911.0,1,1,1
2,13.25,Quotient,106.0,184.2,4,2,2,1,1,31880000.0,173072.7470141151,27.87,2450000,2019,11,1913.0,1,1,1
2,10.88,Quotient,106.0,130.86,3,2,2,1,1,28600000.0,218554.1800397371,0.0,0,2019,11,1913.0,1,1,0
2,5.6,Quotient,76.0,73.11,2,2,1,1,0,12500000.0,170975.24278484474,0.0,0,2019,10,1943.0,3,2,0
2,41.0,Quotient,0.0,38.61,1,1,1,1,0,6630000.0,171717.17171717173,0.0,0,2019,9,2019.0,1,1,0
5,5.26,Quotient,86.0,50.48,1,1,1,1,1,7000000.0,138668.77971473848,0.0,0,2019,10,1933.0,2,1,0
10,6.71,Quotient,107.0,68.56,0,0,0,0,1,19000000.0,277129.52158693114,0.0,0,2019,10,1912.0,1,1,0
1,26.94,Quotient,85.0,129.42000000000002,2,2,1,1,1,15000000.0,115901.71534538711,43.92,1800000,2019,10,1934.0,2,1,1
1,0.03,Quotient,83.0,38.79,0,0,0,1,1,1750000.0,45114.72028873421,0.0,1750000,2019,11,1936.0,0,0,1
1,0.03,Quotient,83.0,38.79,0,0,0,1,1,1700000.0,43825.72828048466,38.79,1700000,2019,11,1936.0,0,0,1
1,23.35,Quotient,82.0,144.17,2,2,2,1,0,16000000.0,110980.09294582787,0.0,0,2019,11,1937.0,1,1,0
1,19.75,Quotient,0.0,61.08,0,0,0,0,0,18600000.0,304518.6640471513,0.0,0,2019,11,2019.0,1,1,0
10,9.0,Quotient,0.0,0.0,0,0,0,1,0,5700000.0,633333.3333333335,0.0,0,2019,10,2019.0,2,0,0
10,3.37,Quotient,97.0,34.14,1,1,1,1,1,6300000.0,184534.27065026358,0.0,0,2019,10,1922.0,2,1,0
10,29.3,Quotient,106.0,345.54,0,0,0,0,1,86000000.0,248885.80193320606,86.29,9600000,2019,8,1913.0,2,1,3
5,22.5,Quotient,0.0,22.73,1,1,1,1,0,20000000.0,879894.4126704795,0.0,0,2019,10,2019.0,4,1,0
2,12.22,Quotient,67.0,100.07,1,1,1,1,1,14500000.0,144898.57100029974,0.0,0,2019,10,1952.0,11,3,0
2,16.31,Quotient,103.0,209.95,3,2,2,1,1,39800000.0,189568.94498690165,39.83,0,2019,10,1916.0,1,1,2
2,14.63,Quotient,95.0,179.69,4,2,2,1,1,29000000.0,161389.05893483222,0.0,0,2019,10,1924.0,1,1,1
8,5.17,Quotient,71.0,46.5,0,0,0,0,1,6430000.0,138279.5698924731,0.0,0,2019,10,1948.0,2,1,0
8,7.91,Quotient,97.0,63.90000000000001,1,1,1,1,1,14300000.0,223787.16744913926,0.0,0,2019,11,1922.0,2,1,0
8,7.8,Quotient,108.0,120.35,2,2,1,1,1,36000000.0,299127.5446614043,29.77,3400000,2019,9,1911.0,1,1,1
8,6.88,Quotient,71.0,70.77,2,2,2,1,1,9800000.0,138476.75568743818,0.0,0,2019,10,1948.0,3,1,0
8,7.3,Quotient,100.0,69.14,1,1,1,1,1,14700000.0,212612.0914087359,0.0,0,2019,11,1919.0,1,1,0
