district,land_shift_area,urban_land_use,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
10,9.49,Address,104.0,42.25,1,1,1,1,1,10050000.0,237869.8224852071,0.0,0,2019,4,1915.0,1,1,0
6,2.14,Address,86.0,37.8,0,0,0,1,1,1810000.0,47883.59788359788,37.8,1810000,2019,4,1933.0,0,0,1
6,26.95,Address,97.0,219.89,3,2,2,1,1,41560000.0,189003.59270544365,35.44,0,2019,4,1922.0,2,1,1
6,43.49,Address,102.0,273.64,3,2,2,1,1,37650000.0,137589.5336939044,30.02,0,2019,4,1917.0,1,1,2
8,46.89,Address,64.0,119.67,4,2,2,1,0,22100000.0,184674.5216010696,0.0,0,2019,4,1955.0,3,1,0
6,21.27,Address,87.0,131.04,3,2,1,1,1,20900000.0,159493.2844932845,0.0,0,2019,4,1932.0,1,1,1
6,24.02,Address,96.0,139.3,3,2,2,1,1,21680000.0,155635.31945441492,0.0,0,2019,4,1923.0,1,1,1
6,41.19,Address,83.0,120.1,3,2,2,1,1,19200000.0,159866.7776852623,0.0,0,2019,4,1936.0,1,1,0
6,99.77,Address,85.0,196.59,3,2,2,1,1,26580000.0,135205.24950404395,0.0,0,2019,3,1934.0,2,1,1
1,48.79,Address,108.0,221.68,4,2,2,1,1,46000000.0,207506.31540959945,31.7,2700000,2019,2,1911.0,1,1,2
1,75.19,Address,78.66666666666667,62.94,2,2,1,1,1,11980000.0,190340.00635525896,0.0,0,2019,4,1940.333333333333,6,1,0
1,33.02,Address,96.0,225.24,2,2,1,1,1,37500000.0,166489.07831646243,39.36,0,2019,4,1923.0,1,1,1
1,47.22,Address,89.0,162.79,3,2,2,1,1,22700000.0,139443.45475766325,15.01,0,2019,4,1930.0,1,1,1
1,11.89,Address,98.0,84.30000000000003,2,1,1,1,1,11800000.0,139976.27520759188,0.0,0,2019,4,1921.0,1,1,1
1,57.22,Address,89.0,194.25,4,2,3,1,1,26730000.0,137606.1776061776,15.01,0,2019,4,1930.0,1,1,1
1,24.99,Address,85.0,137.38,3,2,2,1,1,16000000.0,116465.27878876109,0.0,0,2019,4,1934.0,1,1,1
1,44.74,Address,99.0,118.01,2,2,1,1,1,13500000.0,114397.08499279724,36.88,2000000,2019,4,1920.0,1,1,1
10,17.7,Address,80.16666666666667,127.72,4,1,1,1,1,25000000.0,195740.6827435014,0.0,0,2019,4,1938.833333333333,3,1,0
1,35.61,Address,99.0,180.18,3,2,2,1,1,24500000.0,135975.13597513596,0.0,0,2020,1,1921.0,1,1,1
1,46.13,Address,82.0,164.65,0,0,0,0,1,28580000.0,173580.32189492864,0.0,0,2019,3,1937.0,1,1,1
10,27.73,Address,72.0,122.77,3,2,2,1,1,24000000.0,195487.49694550785,0.0,0,2019,4,1947.0,1,1,0
1,39.67,Address,108.0,191.84,3,2,2,1,1,31000000.0,161592.9941618015,44.66,2000000,2019,4,1911.0,1,1,1
1,26.32,Address,98.0,152.18,3,2,2,1,1,18680000.0,122749.37573925615,36.41,0,2019,4,1921.0,2,1,1
10,13.6,Address,61.72727272727273,45.04,3,1,1,1,0,4800000.0,106571.93605683836,0.0,0,2019,4,1957.2727272727273,5,1,0
10,28.03,Address,66.0,79.45,3,2,2,1,0,9000000.0,113278.7916928886,0.0,0,2019,4,1953.0,2,1,0
1,33.37,Address,97.0,79.62,1,1,1,1,1,8330000.0,104621.95428284352,0.0,0,2019,4,1922.0,1,1,1
1,22.52,Address,96.0,129.69,2,2,1,1,1,17960000.0,138484.07741537513,42.48,0,2019,4,1923.0,1,1,2
1,36.08,Address,84.0,275.5,3,2,2,1,1,30000000.0,108892.92196007259,0.0,0,2019,4,1935.0,1,1,1
1,19.17,Address,89.0,80.38,2,2,2,1,1,11800000.0,146802.68723563073,0.0,0,2019,4,1930.0,2,1,0
10,36.0,Address,61.72727272727273,94.08,3,1,1,1,0,20000000.0,212585.03401360547,0.0,0,2019,4,1957.2727272727273,1,1,0
8,14.23,Address,105.0,76.38,1,1,1,1,1,20880000.0,273369.99214454053,0.0,0,2019,4,1914.0,2,1,0
8,46.0,Address,0.0,74.74,0,0,1,1,0,48000000.0,642226.3848006423,0.0,0,2019,4,2019.0,2,2,0
8,7.7,Address,72.0,51.92,1,1,1,1,1,9100000.0,175269.64560862866,0.0,0,2019,4,1947.0,1,1,0
8,47.09,Address,89.0,155.69,3,2,2,1,1,25800000.0,165713.91868456552,0.0,0,2019,4,1930.0,1,1,0
6,43.43,Address,73.0,135.83,4,2,2,1,0,15800000.0,116321.87292939702,0.0,0,2019,4,1946.0,1,1,0
2,32.79,Address,103.0,338.91,3,2,2,1,1,52800000.0,155793.5735150925,0.0,0,2019,4,1916.0,1,1,4
9,34.72,Address,75.0,111.03,3,2,2,1,0,19000000.0,171124.9211924705,0.0,0,2019,3,1944.0,1,1,0
11,30.0,Address,62.325,102.34,3,2,2,1,0,17900000.0,174907.17217119405,0.0,0,2019,4,1956.675,1,1,0
9,42.62,Address,63.82352941176471,103.75,5,2,1,1,0,24100000.0,232289.156626506,0.0,0,2019,4,1955.1764705882354,1,1,0
4,42.75,Address,63.4,61.18,2,2,2,1,0,9200000.0,150375.93984962403,0.0,0,2019,4,1955.6,1,1,0
4,16.12,Address,62.0,42.74,3,1,1,1,0,7300000.0,170800.1871782873,0.0,0,2019,4,1957.0,1,1,0
11,1.8,Address,77.0,15.77,2,1,1,1,0,2200000.0,139505.38998097653,0.0,0,2020,1,1943.0,1,1,0
9,19.37,Address,78.0,144.1,4,2,2,1,1,32500000.0,225537.82095766827,0.0,0,2019,4,1941.0,1,1,0
11,11.98,Address,0.0,86.96,3,2,2,1,0,8342381.0,95933.54415823368,0.0,0,2019,3,2019.0,1,1,0
11,13.92,Address,63.0,30.45,3,2,2,1,0,4400000.0,144499.17898193758,0.0,0,2019,4,1956.0,2,1,0
11,23.81,Address,79.0,60.95,3,2,2,1,0,8000000.0,131255.12715340446,0.0,0,2019,4,1940.0,1,1,0
9,7.73,Address,98.0,28.21,3,2,2,1,1,6225000.0,220666.4303438497,0.0,0,2019,4,1921.0,1,1,1
6,24.76,Address,93.0,116.22,0,0,0,0,1,17600000.0,151436.9299604199,0.0,0,2019,4,1926.0,1,1,1
6,33.87,Address,108.0,217.28,4,2,2,1,0,41080000.0,189064.80117820326,38.92,0,2019,3,1911.0,2,1,1
6,38.23,Address,108.0,235.63,4,2,3,1,0,43500000.0,184611.46713067094,34.2,0,2019,4,1911.0,2,1,1
7,33.12,Address,71.0,82.41,3,2,2,1,0,13400000.0,162601.62601626018,0.0,0,2019,4,1948.0,1,1,0
3,35.0,Address,0.0,0.0,0,0,0,1,0,2500000.0,71428.57142857142,0.0,0,2020,1,2020.0,1,0,0
7,37.25,Address,65.0,104.88,3,2,2,1,0,17500000.0,166857.36079328755,0.0,0,2019,4,1954.0,1,1,0
3,8.63,Address,94.0,43.92,1,1,1,1,1,5850000.0,133196.72131147538,0.0,0,2019,4,1925.0,2,1,0
3,45.75,Address,61.0,121.02,3,1,1,1,0,23000000.0,190051.2312014543,0.0,0,2019,4,1958.0,1,1,0
3,22.75,Address,61.0,66.42,2,1,1,1,0,9000000.0,135501.35501355014,0.0,0,2019,4,1958.0,1,1,0
7,20.66,Address,101.0,255.54,3,2,2,1,1,42800000.0,167488.45581904985,85.67,0,2019,4,1918.0,2,1,3
12,61.4,Address,105.0,529.31,4,2,4,1,1,165880000.0,313389.1292437325,88.8,0,2019,4,1914.0,1,1,3
12,20.29,Address,108.0,177.0,3,2,2,1,1,53600000.0,302824.8587570622,45.42,3100000,2019,4,1911.0,4,1,1
12,20.16,Address,108.0,130.75,3,2,2,1,1,45000000.0,344168.2600382409,0.0,0,2019,4,1911.0,4,1,0
12,20.16,Address,108.0,176.17,3,2,2,1,1,48200000.0,273599.36425043986,45.42,2900000,2019,4,1911.0,4,1,1
12,49.18,Address,84.0,167.66,4,2,2,1,1,40000000.0,238578.07467493735,0.0,0,2019,4,1935.0,2,1,2
7,18.3,Address,105.0,162.87,3,2,2,1,1,17000000.0,104377.72456560447,32.12,0,2019,4,1914.0,1,1,1
3,115.81,Address,0.0,0.0,0,0,0,1,0,40000000.0,345393.316639323,0.0,0,2019,4,2019.0,2,0,0
3,30.07,Address,69.0,161.63,4,2,2,1,1,26680000.0,165068.36602115945,0.0,0,2019,4,1950.0,2,1,0
3,68.06,Address,62.0,52.92,8,0,3,1,0,30880000.0,583522.2978080121,0.0,0,2019,4,1957.0,5,1,0
5,29.87,Address,101.0,284.43,3,2,2,1,1,47000000.0,165242.76623422286,0.0,5000000,2019,4,1918.0,1,1,2
1,0.21,Address,87.0,32.55,0,0,0,1,1,1600000.0,49155.14592933948,32.55,1600000,2019,4,1932.0,0,0,1
1,0.21,Address,87.0,32.55,0,0,0,1,1,1600000.0,49155.14592933948,32.55,1600000,2019,4,1932.0,0,0,1
1,36.24,Address,92.0,54.39,1,1,1,1,1,8350000.0,153520.8678065821,0.0,0,2019,4,1927.0,3,1,0
6,17.89,Address,101.0,77.77000000000002,2,2,1,1,1,13680000.0,175903.30461617588,7.26,1500000,2019,4,1918.0,3,1,1
6,41.08,Address,82.0,132.25,3,2,2,1,1,18380000.0,138979.2060491493,30.35,2000000,2019,4,1937.0,1,1,1
6,41.25,Address,0.0,0.0,0,0,0,1,0,9700000.0,235151.51515151517,0.0,0,2019,4,2019.0,1,0,0
6,41.25,Address,67.0,120.84,3,2,2,1,0,9700000.0,80271.43330023171,0.0,0,2019,4,1952.0,1,1,0
6,37.22,Address,91.0,218.38,4,2,2,1,1,41800000.0,191409.46973166039,40.97,2500000,2019,4,1928.0,1,1,1
6,27.15,Address,72.0,98.56,3,2,2,1,0,14650000.0,148640.42207792206,0.0,0,2019,4,1947.0,2,1,0
6,10.04,Address,82.0,32.54,0,0,0,1,1,2000000.0,61462.81499692686,32.54,2000000,2019,4,1937.0,0,0,1
11,2.0,Address,98.0,10.15,0,0,0,1,1,12000000.0,1182266.0098522168,10.12,12000000,2019,4,1921.0,0,0,8
12,25.93,Address,72.0,127.3,3,2,2,1,0,33000000.0,259230.16496465047,0.0,0,2019,4,1947.0,1,1,0
12,45.5,Address,101.0,266.96000000000004,5,2,3,1,1,56200000.0,210518.42972729995,10.41,6000000,2019,4,1918.0,1,1,3
3,26.39,Address,71.0,80.91,3,1,1,1,0,2196194.0,27143.66580150785,0.0,0,2019,4,1948.0,1,1,0
7,8.33,Address,70.0,53.85,3,2,2,1,1,8520000.0,158217.27019498608,0.0,0,2019,4,1949.0,1,1,0
7,28.67,Address,68.0,99.31,3,2,2,1,0,15700000.0,158090.82670425938,0.0,0,2019,4,1951.0,1,1,0
9,26.48,Address,68.0,144.94,4,2,3,1,1,32500000.0,224230.7161584104,0.0,0,2019,4,1951.0,1,1,0
11,0.5,Address,0.0,0.0,0,0,0,1,0,135750.0,271500.0,0.0,0,2020,1,2020.0,2,0,0
11,39.1,Address,76.0,154.34,4,2,2,1,0,24150000.0,156472.72256058053,0.0,0,2019,4,1943.0,1,1,0
8,65.11,Address,93.0,218.25,4,2,2,1,1,52800000.0,241924.39862542955,30.27,2500000,2019,4,1926.0,1,1,1
6,26.99,Address,73.0,105.33,4,2,2,1,0,14100000.0,133864.9957277129,0.0,0,2019,4,1946.0,1,1,0
6,34.3,Address,69.0,130.32,3,2,2,1,0,16000000.0,122774.70841006751,0.0,0,2019,4,1950.0,2,1,0
8,7.28,Address,96.0,48.49,1,1,1,1,1,11400000.0,235100.0206228089,0.0,0,2019,4,1923.0,1,1,0
1,23.13,Address,86.0,59.08,0,0,0,0,0,2200000.0,37237.643872714965,0.0,0,2019,4,1933.0,2,1,0
2,17.65,Address,84.0,135.58,2,2,1,1,1,14900000.0,109898.2150759699,60.56,2300000,2019,4,1935.0,1,1,1
2,31.5,Address,0.0,0.0,0,0,0,1,0,5770993.0,183206.12698412695,0.0,0,2020,1,2020.0,1,0,0
3,33.72,Address,73.0,123.88,4,2,2,1,0,16150000.0,130368.0981595092,0.0,0,2019,4,1946.0,1,1,0
12,0.52,Address,92.0,1.74,0,0,0,1,1,1450000.0,833333.3333333335,1.74,1450000,2019,4,1927.0,0,0,1
12,15.66,Address,91.0,55.93,0,1,1,1,0,15180000.0,271410.6919363491,0.0,0,2019,4,1928.0,1,1,0
12,43.47,Address,74.0,194.14,0,1,2,1,0,55300000.0,284845.9874317503,0.0,0,2019,3,1945.0,1,1,0
12,25.06,Address,103.0,120.4,2,2,1,1,0,35880000.0,298006.64451827237,15.63,0,2019,4,1916.0,1,1,1
12,25.06,Address,103.0,120.4,2,1,1,1,0,35800000.0,297342.19269102986,15.63,0,2019,4,1916.0,1,1,1
12,10.38,Address,58.92857142857143,23.9,3,2,1,1,0,4427600.0,185255.23012552306,0.0,0,2019,4,1960.071428571429,1,1,0
3,34.94,Address,69.0,118.51,3,2,2,1,0,13850000.0,116867.77487131886,0.0,0,2019,4,1950.0,1,1,0
3,50.75,Address,65.0,113.4,3,2,3,1,0,18500000.0,163139.32980599647,0.0,0,2019,4,1954.0,1,1,0
7,21.67,Address,108.0,245.37,3,2,2,1,0,68680000.0,279903.81872274517,38.1,3200000,2016,4,1908.0,2,1,1
7,20.02,Address,66.0,97.21,3,2,2,1,1,18000000.0,185166.1351712787,0.0,0,2019,4,1953.0,2,1,0
8,15.06,Address,108.0,134.0,3,2,1,1,1,26620000.0,198656.71641791047,38.04,2600000,2019,4,1911.0,2,1,1
8,11.7,Address,108.0,76.02,2,1,1,1,1,19500000.0,256511.44435674825,0.0,0,2019,4,1911.0,2,1,0
8,9.93,Address,108.0,64.56,1,1,1,1,1,16200000.0,250929.36802973977,0.0,0,2019,4,1911.0,2,1,0
8,13.74,Address,108.0,125.71,2,2,1,1,1,25410000.0,202131.8908599157,38.04,2600000,2019,4,1911.0,2,1,1
8,11.11,Address,108.0,73.95,2,1,1,1,1,19020000.0,257200.81135902635,0.0,0,2019,4,1911.0,2,1,0
8,36.5,Address,62.0,88.35,4,2,2,1,0,23000000.0,260328.23995472555,0.0,0,2019,4,1957.0,1,1,0
8,0.4,Address,89.0,5.369999999999999,0,0,0,1,0,1400000.0,260707.63500931105,5.37,1400000,2019,4,1930.0,0,0,1
6,24.24,Address,73.0,97.49,2,2,1,1,0,12600000.0,129244.02502820802,0.0,0,2019,4,1946.0,1,1,0
6,32.52,Address,70.0,96.36,0,0,0,0,0,12500000.0,129721.87629721875,0.0,0,2019,4,1949.0,1,1,0
8,13.15,Address,108.0,119.69,2,1,1,1,1,23900000.0,199682.51315899406,38.04,2600000,2019,4,1911.0,2,1,1
8,19.07,Address,108.0,156.53,3,2,2,1,1,33500000.0,214016.48246342555,38.04,2600000,2019,4,1911.0,2,1,1
6,25.49,Address,93.0,117.05,0,0,0,0,1,17600000.0,150363.0926954293,0.0,0,2019,4,1926.0,1,1,1
9,0.48,Address,88.0,40.11,0,0,0,1,1,2630000.0,65569.68337073049,40.04,2630000,2020,1,1932.0,0,0,1
4,35.0,Address,63.0,79.11,3,2,1,1,0,9300000.0,117557.83086841107,0.0,0,2019,4,1956.0,2,1,0
11,43.89,Address,62.325,95.38,6,2,2,1,0,14500000.0,152023.48500733907,0.0,0,2019,4,1956.675,2,1,0
11,17.11,Address,0.0,0.0,0,0,0,1,0,1680000.0,98188.19403857394,0.0,0,2019,4,2019.0,16,0,0
4,37.0,Address,63.4,103.27,3,2,2,1,0,11160000.0,108066.23414350732,0.0,0,2019,4,1955.6,1,1,0
4,30.06,Address,88.2857142857143,115.31,3,2,2,1,1,17100000.0,148295.89801404907,0.0,0,2019,4,1930.7142857142856,1,1,0
9,19.89,Address,63.0,110.11,3,2,2,1,1,19580000.0,177822.17782217782,0.0,0,2019,4,1956.0,1,1,0
11,35.45,Address,75.0,135.16,3,2,2,1,0,17980000.0,133027.52293577982,0.0,0,2019,4,1944.0,1,1,0
5,31.33,Address,70.0,163.56,3,2,2,1,0,17500000.0,106994.37515284913,0.0,0,2019,4,1949.0,1,1,0
5,28.0,Address,62.875,86.13,0,0,0,0,0,25600000.0,297225.12481133174,0.0,0,2019,4,1956.125,1,1,0
10,45.91,Address,103.0,244.61,3,2,2,1,1,40000000.0,163525.61219901065,0.0,0,2019,4,1916.0,1,1,1
2,27.78,Address,75.0,158.36,1,0,1,1,0,16680000.0,105329.62869411467,0.0,0,2019,4,1944.0,2,1,0
5,25.66,Address,77.0,143.5,3,2,2,1,1,22300000.0,155400.6968641115,0.0,0,2019,4,1942.0,1,1,0
10,18.66,Address,75.0,119.72,3,2,2,1,1,25800000.0,215502.83995990644,0.0,0,2019,4,1944.0,1,1,0
10,73.2,Address,61.0,169.42,3,2,2,1,0,38600000.0,227836.14685397237,0.0,0,2019,4,1958.0,3,1,0
6,29.29,Address,70.0,106.13,3,2,2,1,0,12000000.0,113068.87779138793,0.0,0,2019,4,1949.0,3,1,0
6,17.52,Address,83.0,108.8,2,2,1,1,1,17080000.0,156985.29411764705,0.0,0,2019,4,1936.0,1,1,1
6,23.07,Address,70.0,121.99,5,2,3,1,0,18680000.0,153127.30551684563,0.0,0,2019,4,1949.0,3,1,0
6,14.63,Address,94.0,119.63,3,2,2,1,1,15200000.0,127058.43015965895,45.93,0,2019,3,1925.0,1,1,1
8,7.14,Address,97.0,40.86,1,1,1,1,1,9000000.0,220264.31718061675,0.0,0,2019,4,1922.0,2,1,0
8,11.18,Address,108.0,94.99,2,2,1,1,1,20000000.0,210548.47878724075,10.19,2200000,2019,4,1911.0,1,1,1
8,11.01,Address,108.0,93.79,2,2,1,1,1,19000000.0,202580.23243416144,10.19,2200000,2019,4,1911.0,1,1,1
6,34.92,Address,75.0,125.19,3,2,2,1,1,12850000.0,102643.98114865404,0.0,0,2019,4,1944.0,1,1,0
1,21.99,Address,106.0,172.44,3,2,2,1,1,24350000.0,141208.53630248198,27.89,0,2019,4,1913.0,1,1,1
1,60.94,Address,62.0625,134.87,4,2,2,1,0,16000000.0,118632.75747015644,0.0,0,2019,4,1956.9375,2,1,0
1,272.57,Address,86.0,579.85,8,5,5,1,1,80200000.0,138311.6323187031,0.0,0,2017,3,1931.0,2,1,0
1,39.52,Address,108.0,199.62,3,2,2,1,1,30000000.0,150285.54253080857,44.66,1800000,2019,4,1911.0,1,1,1
1,48.3,Address,97.0,301.03,4,2,2,1,1,41880000.0,139122.34660997245,74.4,0,2019,4,1922.0,1,1,2
1,35.5,Address,62.0625,95.06,3,2,1,1,0,15000000.0,157795.07679360404,0.0,0,2019,4,1956.9375,1,1,0
1,25.47,Address,86.0,76.99,2,2,1,1,1,9000000.0,116898.29848032213,0.0,0,2019,4,1933.0,1,1,0
1,23.4,Address,72.0,91.64,3,2,1,1,1,8520000.0,92972.50109122654,0.0,0,2019,4,1947.0,1,1,0
1,30.5,Address,62.0625,85.39,3,2,2,1,0,7200000.0,84319.00690947418,0.0,0,2019,4,1956.9375,1,1,0
1,32.1,Address,81.0,117.77,3,1,1,1,0,19800000.0,168124.31009594974,0.0,0,2019,4,1938.0,1,1,0
8,18.08,Address,96.0,90.00999999999998,2,1,1,1,1,18550000.0,206088.21242084212,0.0,0,2019,4,1923.0,1,1,0
6,35.35,Address,79.0,158.31,3,2,2,1,1,24500000.0,154759.64879034806,0.0,0,2019,4,1940.0,1,1,1
6,36.85,Address,84.0,181.25,3,2,2,1,1,34500000.0,190344.82758620693,0.0,0,2019,4,1935.0,1,1,1
8,23.0,Address,59.0,54.29,0,0,0,0,0,11680000.0,215140.9099281636,0.0,0,2019,4,1960.0,1,1,0
8,20.56,Address,73.0,87.46,2,1,1,1,0,11730000.0,134118.4541504688,0.0,0,2019,4,1946.0,1,1,0
8,6.55,Address,97.0,40.22,1,1,1,1,1,9160000.0,227747.38935852807,0.0,0,2019,4,1922.0,1,1,0
8,30.75,Address,61.0,86.25,3,1,1,1,0,11260000.0,130550.72463768115,0.0,0,2019,4,1958.0,1,1,0
8,31.25,Address,61.0,83.48,3,1,1,1,0,11000000.0,131768.08816482988,0.0,0,2019,4,1958.0,1,1,0
8,52.0,Address,64.0,145.98,3,2,2,1,0,24500000.0,167831.20975476093,0.0,0,2019,4,1955.0,1,1,0
2,32.98,Address,106.0,274.81,4,2,2,1,1,55680000.0,202612.71423892872,55.34,5600000,2019,4,1913.0,2,2,2
2,16.78,Address,79.16666666666667,59.84,3,1,1,1,1,8160000.0,136363.63636363635,0.0,0,2019,2,1939.833333333333,1,1,0
10,42.08,Address,61.0,166.32,3,2,2,1,0,37600000.0,226070.22607022608,0.0,0,2019,4,1958.0,1,1,0
2,42.0,Address,58.0,60.7,3,2,2,1,0,11500000.0,189456.34266886325,0.0,0,2019,4,1961.0,1,1,0
5,9.76,Address,108.0,47.26000000000001,1,1,1,1,1,10600000.0,224291.15531104527,0.0,0,2019,4,1911.0,1,1,0
5,16.9,Address,108.0,81.82,2,2,1,1,1,19350000.0,236494.744561232,0.0,0,2019,4,1911.0,1,1,0
2,4.27,Address,100.0,33.71,0,0,0,1,1,2600000.0,77128.44853159299,33.71,0,2019,1,1919.0,0,0,1
9,40.25,Address,61.0,105.8,3,2,1,1,0,23200000.0,219281.66351606805,0.0,0,2019,4,1958.0,1,1,0
11,14.1,Address,103.0,74.42,1,1,1,1,1,15500000.0,208277.344799785,0.0,0,2020,1,1917.0,1,2,1
11,22.8,Address,73.0,86.21,2,1,1,1,0,12970000.0,150446.58392297878,0.0,0,2019,4,1946.0,1,1,0
9,15.69,Address,77.0,142.97,3,2,2,1,0,40800000.0,285374.5541022592,0.0,0,2019,4,1942.0,3,1,0
4,30.06,Address,73.0,115.31,3,1,1,1,0,10500000.0,91058.88474546873,0.0,0,2019,4,1946.0,1,1,0
11,22.14,Address,107.0,145.69,3,1,2,1,1,43400000.0,297892.7860525774,0.0,0,2019,4,1912.0,1,1,0
4,47.67,Address,63.4,105.37,3,2,1,1,0,9900000.0,93954.63604441492,0.0,0,2019,4,1955.6,1,1,0
11,17.49,Address,78.375,87.39,2,2,2,1,1,19800000.0,226570.54582904218,0.0,0,2019,4,1940.625,3,1,0
4,28.93,Address,95.0,149.32,3,2,2,1,1,33000000.0,221001.87516742566,0.0,0,2019,4,1924.0,1,1,1
11,18.2,Address,103.0,104.27,2,1,2,1,1,25250000.0,242159.7775007193,0.0,0,2019,4,1916.0,1,1,0
11,26.5,Address,78.375,257.57,3,2,2,1,1,97000000.0,376596.65333695704,29.76,0,2019,4,1940.625,2,1,1
11,18.41,Address,103.0,122.07999999999998,2,2,2,1,0,31380000.0,257044.56094364356,0.0,0,2019,4,1916.0,1,1,1
9,39.5,Address,61.0,116.44,6,3,3,1,0,23950000.0,205685.33150120234,0.0,0,2019,4,1958.0,1,1,0
4,30.08,Address,75.71428571428571,107.26,3,2,2,1,0,14000000.0,130523.96046988625,0.0,0,2019,4,1943.2857142857144,1,1,0
11,4.0,Address,58.0,10.12,2,1,1,1,0,2200000.0,217391.30434782608,0.0,0,2020,1,1962.0,1,1,0
11,31.39,Address,74.5,106.66,3,2,1,1,1,10120000.0,94880.93005812864,0.0,0,2019,4,1944.5,1,1,0
6,22.6,Address,107.0,105.35,2,1,1,1,1,23505000.0,223113.43141907925,0.0,0,2019,4,1912.0,1,1,1
6,22.6,Address,107.0,105.35,2,1,1,1,1,23505000.0,223113.43141907925,0.0,0,2019,4,1912.0,1,1,1
8,12.83,Address,90.0,53.48,1,1,1,1,1,11900000.0,222513.08900523558,0.0,0,2019,4,1929.0,1,1,0
8,12.63,Address,108.0,81.66,2,1,1,1,1,21940000.0,268674.9938770512,0.0,0,2019,4,1911.0,2,1,0
8,13.57,Address,108.0,123.02,2,2,1,1,1,25850000.0,210128.4344009104,35.12,2500000,2019,4,1911.0,2,1,1
8,11.59,Address,108.0,74.92,1,1,1,1,1,18000000.0,240256.27335824879,0.0,0,2019,4,1911.0,2,1,0
8,19.07,Address,108.0,156.53,3,2,2,1,1,33980000.0,217082.9872867821,38.04,2800000,2019,4,1911.0,2,1,1
8,18.24,Address,108.0,155.03,3,2,2,1,1,36500000.0,235438.30226407788,38.04,2700000,2019,4,1911.0,2,1,1
8,19.07,Address,108.0,196.22,2,2,2,1,1,40450000.0,206146.16247069614,76.08,5400000,2019,4,1911.0,2,1,2
8,10.45,Address,108.0,102.6,1,1,1,1,1,19400000.0,189083.82066276803,38.04,2700000,2019,4,1911.0,2,1,1
8,15.02,Address,108.0,133.66000000000003,3,2,1,1,1,27650000.0,206868.17297620824,38.04,2700000,2019,4,1911.0,2,1,1
8,18.24,Address,108.0,155.22,3,2,2,1,1,36600000.0,235794.35639737148,38.04,2700000,2019,4,1911.0,2,1,1
8,18.31,Address,108.0,156.99,2,2,2,1,1,37150000.0,236639.27638703104,38.04,2700000,2019,4,1911.0,2,1,1
8,12.11,Address,108.0,112.85,1,1,1,1,1,20890000.0,185112.98183429328,38.04,2700000,2019,4,1911.0,2,1,1
8,15.96,Address,108.0,142.74,2,2,1,1,1,28100000.0,196861.42636962308,38.04,2700000,2019,4,1911.0,2,1,1
8,18.24,Address,108.0,155.22,3,2,2,1,1,36730000.0,236631.87733539488,38.04,2700000,2019,4,1911.0,2,1,1
8,18.83,Address,108.0,195.03,2,2,2,1,1,39950000.0,204840.28098241292,76.08,5400000,2019,4,1911.0,2,1,2
8,12.11,Address,108.0,112.85,1,1,1,1,1,20850000.0,184758.52902082406,38.04,2700000,2019,4,1911.0,2,1,1
8,16.47,Address,108.0,180.78,2,2,1,1,1,30550000.0,168989.9325146587,76.08,5250000,2019,4,1911.0,2,1,2
6,47.89,Address,99.0,226.53,1,1,2,1,1,38700000.0,170838.29956297178,32.29,0,2019,4,1920.0,2,1,1
6,12.21,Address,99.0,50.90000000000001,0,0,0,0,1,10380000.0,203929.27308447933,0.0,0,2019,4,1920.0,1,1,0
6,10.2,Address,83.0,43.29,0,0,0,0,1,6280000.0,145068.14506814507,0.0,0,2019,4,1936.0,1,1,0
6,23.46,Address,73.0,77.64,0,0,0,0,0,27000000.0,347758.8871715611,0.0,0,2019,4,1946.0,1,1,0
6,13.45,Address,108.0,113.71,2,1,1,1,1,18600000.0,163574.0040453786,30.74,0,2019,4,1911.0,1,1,1
3,29.47,Address,69.0,105.98,3,2,2,1,0,12000000.0,113228.91111530474,0.0,0,2019,4,1950.0,2,1,0
7,33.29,Address,71.0,81.55,3,2,2,1,0,12500000.0,153280.19619865113,0.0,0,2019,4,1948.0,5,2,0
3,35.75,Address,62.0,104.91,3,2,1,1,0,13500000.0,128681.72719473836,0.0,0,2019,4,1957.0,1,1,0
3,39.2,Address,80.0,113.52,3,2,2,1,0,10800000.0,95137.42071881608,0.0,0,2019,4,1939.0,1,1,0
12,24.59,Address,80.0,284.28,4,2,3,1,1,69880000.0,245813.9862107781,0.0,0,2019,4,1939.0,3,1,1
12,0.52,Address,89.0,33.120000000000005,0,0,0,1,1,3100000.0,93599.0338164251,0.0,3100000,2019,4,1930.0,0,0,1
12,52.75,Address,58.92857142857143,120.21,3,2,2,1,0,30000000.0,249563.26428749692,0.0,0,2019,4,1960.071428571429,1,1,0
7,1401.77,Address,0.0,0.0,0,0,0,1,0,37000000.0,26395.200353838358,0.0,0,2019,4,2019.0,2,0,0
3,9.81,Address,86.0,66.28999999999999,1,1,1,1,1,7000000.0,105596.62090813095,0.0,0,2019,4,1933.0,1,1,0
2,26.5,Address,68.0,103.63,3,2,1,1,0,13960000.0,134710.0260542314,0.0,0,2019,4,1951.0,3,1,0
10,31.52,Address,63.0,110.25,4,2,2,1,1,32600000.0,295691.60997732426,0.0,0,2019,4,1956.0,4,1,0
