Index,land_shift_area,urban_land_use,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
309,23.59,Address,72.0,116.11,3,2,2,1,1,23680000.0,203944.53535440532,0.0,0,2019,3,1947.0,1,1,0
310,27.0,Address,67.0,126.31,3,2,2,1,0,17850000.0,141318.97711978466,0.0,0,2019,3,1952.0,1,1,0
311,59.02,Quotient,104.0,512.72,0,0,0,0,1,81880000.0,159697.3006709315,160.9,7300000,2019,3,1915.0,1,1,5
313,32.22,Address,103.0,155.91000000000003,2,2,1,1,1,24000000.0,153934.96247835289,46.76,0,2019,4,1916.0,2,1,1
314,14.65,Address,103.0,71.71000000000002,1,1,1,1,1,14600000.0,203597.8245711895,14.81,0,2019,4,1916.0,1,1,1
485,102.24,work,108.0,956.95,0,0,0,0,0,201900000.0,210982.8099691729,83.48,6400000,2019,4,1911.0,1,1,2
494,4.86,Address,0.0,0.0,0,0,0,1,0,657000.0,135185.18518518517,0.0,0,2019,4,2019.0,2,0,0
495,57.34,Quotient,104.0,441.74,0,0,0,0,1,75880000.0,171775.25241092045,96.54,4500000,2019,4,1915.0,1,1,3
515,10.02,Other,0.0,0.0,0,0,0,1,0,148888.0,14859.081836327348,0.0,0,2019,4,2019.0,1,0,0
523,20.48,Other,0.0,0.0,0,0,0,1,0,475949.0,23239.697265625,0.0,0,2019,4,2019.0,1,0,0
525,49.82,Address,89.0,229.81,4,2,2,1,1,42800000.0,186240.80762368915,0.0,5000000,2019,4,1930.0,1,1,2
560,82.14,Address,98.0,212.32,4,2,2,1,1,36768888.0,173176.75207234366,33.14,0,2019,4,1921.0,1,1,1
564,39.4,Address,67.0,107.26,3,2,1,1,0,13680000.0,127540.55565914599,0.0,0,2019,4,1952.0,1,1,0
565,31.8,Address,73.0,120.43,3,2,2,1,1,15100000.0,125384.04052146475,0.0,0,2019,4,1946.0,1,1,0
566,99.0,Other,0.0,0.0,0,0,0,1,0,6289000.0,63525.25252525253,0.0,0,2019,3,2019.0,1,0,0
568,32.03,Address,66.0,66.02,2,1,1,1,0,8000000.0,121175.40139351712,0.0,0,2019,4,1953.0,1,1,0
569,38.05,Address,69.0,128.81,3,2,2,1,0,19700000.0,152938.43645679686,0.0,0,2019,3,1950.0,5,1,0
570,36.25,Address,64.98,106.7,4,2,1,1,0,13080000.0,122586.6916588566,0.0,0,2019,4,1954.02,1,1,0
573,0.14,Quotient,0.0,22.9,0,0,0,1,1,1200000.0,52401.74672489084,22.9,1200000,2019,3,2019.0,0,0,1
574,112.0,Address,56.0,170.18,3,2,1,1,0,24000000.0,141027.14772593725,0.0,0,2019,4,1963.0,1,1,0
700,35.5,Address,64.0,76.95,3,1,1,1,0,8360000.0,108641.97530864195,0.0,0,2019,3,1955.0,1,1,0
701,36.0,Address,68.0,213.89,6,3,3,1,1,37500000.0,175323.76455187247,0.0,0,2019,4,1951.0,1,1,0
702,35.25,Quotient,57.0,81.6,2,2,1,1,0,23000000.0,281862.7450980392,0.0,0,2019,3,1962.0,1,1,0
703,23.2,Address,67.0,97.29,3,2,1,1,0,13000000.0,133621.13269606332,0.0,0,2019,4,1952.0,1,1,0
705,499.0,Other,0.0,0.0,0,0,0,1,0,16616700.0,33300.0,0.0,0,2019,4,2019.0,1,0,0
706,663.75,Other,0.0,0.0,0,0,0,1,0,36140400.0,54448.81355932204,0.0,0,2019,4,2019.0,1,0,0
709,497.0,Other,0.0,0.0,0,0,0,1,0,22022070.0,44310.0,0.0,0,2019,4,2019.0,2,0,0
711,16.09,Address,86.0,114.42,2,1,1,1,1,16500000.0,144205.55846879914,0.0,0,2019,4,1933.0,1,1,1
712,29.96,Quotient,69.0,153.55,3,2,2,1,1,21000000.0,136763.26929338978,0.0,0,2019,4,1950.0,1,1,0
736,32.5,Address,62.0,87.75,3,2,1,1,0,7920000.0,90256.41025641024,0.0,0,2019,3,1957.0,1,1,0
754,97.69,Address,64.0,103.75,4,2,2,1,0,13360000.0,128771.0843373494,0.0,0,2019,4,1955.0,1,1,0
757,14.25,Address,81.0,50.16,0,0,0,0,0,6620000.0,131977.67145135568,0.0,0,2019,4,1938.0,1,1,0
773,35.66,Address,75.0,119.08,3,2,2,1,0,14500000.0,121766.8794088008,0.0,0,2019,3,1944.0,1,1,0
778,49.64,work,96.0,342.19,6,2,4,1,1,49280000.0,144013.55971828516,0.0,0,2019,3,1923.0,1,1,2
788,28.37,Address,66.0,143.82999999999996,3,2,2,1,1,21250000.0,147743.86428422446,0.0,0,2019,4,1953.0,1,1,0
790,56.88,Quotient,104.0,406.53,0,0,0,0,1,75000000.0,184488.22965094828,64.36,3000000,2019,3,1915.0,1,1,2
919,14.83,Quotient,105.0,125.36,2,1,1,1,1,19000000.0,151563.4971282706,27.83,1900000,2019,4,1914.0,2,1,1
920,8.04,Other,0.0,0.0,0,0,0,1,0,187844.0,23363.681592039804,0.0,0,2019,4,2019.0,2,0,0
921,51.11,Address,77.0,162.63,3,1,2,1,0,18700000.0,114984.93512882006,0.0,0,2019,4,1942.0,1,1,0
939,25.41,Address,77.0,120.03,3,2,2,1,1,24880000.0,207281.51295509454,0.0,0,2019,4,1942.0,2,1,0
940,26.06,Address,69.0,101.59,3,2,2,1,0,10200000.0,100403.58302982576,0.0,0,2019,3,1950.0,1,1,0
941,25.72,Address,68.0,91.99,3,2,2,1,0,19100000.0,207631.2642678552,0.0,0,2019,4,1951.0,1,1,0
947,35.01,Address,69.0,91.65,3,2,2,1,0,8400000.0,91653.02782324057,0.0,0,2019,4,1950.0,1,1,0
974,21.21,Address,77.0,129.13,3,2,2,1,1,21000000.0,162626.81019128012,0.0,0,2019,4,1942.0,1,1,0
975,16.78,work,97.0,92.54,2,1,1,1,1,25080000.0,271017.9381888913,0.0,0,2019,4,1922.0,1,1,0
978,62.6,Other,0.0,0.0,0,0,0,1,0,2835000.0,45287.539936102236,0.0,0,2019,4,2019.0,1,0,0
980,0.16,Quotient,97.0,21.38,0,0,0,1,1,1000000.0,46772.684752104775,21.22,1000000,2019,4,1922.0,0,0,1
981,52.46,Other,88.0,123.4,2,1,1,1,1,13000000.0,105348.4602917342,35.52,0,2019,4,1931.0,1,1,1
984,21.4,Other,0.0,0.0,0,0,0,1,0,1068000.0,49906.542056074766,0.0,0,2019,4,2019.0,1,0,0
985,27.21,Address,69.0,79.79,3,2,2,1,0,6900000.0,86477.00213059281,0.0,0,2019,4,1950.0,4,1,0
990,45.0,Address,66.0,152.16,3,2,2,1,0,18080000.0,118822.29232386961,0.0,0,2019,3,1953.0,1,1,0
1119,3974.93,Address,0.0,0.0,0,0,0,1,0,33667600.0,8469.985634967157,0.0,0,2019,3,2019.0,3,0,0
1120,21.4,Other,0.0,0.0,0,0,0,1,0,1067550.0,49885.51401869159,0.0,0,2019,4,2019.0,1,0,0
