district,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
9,12.87,76.0,131.32999999999998,0,0,0,0,1,27330000.0,208101.72847026575,0.0,0,2019,3,1943.0,1,1,0
11,7.76,85.0,32.84,1,1,1,1,1,10800000.0,328867.2350791718,0.0,0,2019,4,1934.0,2,1,0
9,27.61,70.0,171.7,3,2,2,1,1,33000000.0,192195.69015725105,41.65,0,2019,3,1949.0,1,2,1
9,45.47,78.0,145.07999999999996,3,2,2,1,0,28880000.0,199062.5861593604,0.0,0,2019,2,1941.0,1,1,0
9,12.8,68.0,61.99,2,2,1,1,1,15300000.0,246814.00225842878,0.0,0,2019,4,1951.0,5,1,0
7,33.03,71.0,107.69,3,2,2,1,0,22880000.0,212461.69560776305,0.0,0,2019,4,1948.0,1,1,0
7,30.0,67.0,81.66,3,2,1,1,0,8680000.0,106294.39137888806,0.0,0,2019,4,1952.0,1,1,0
7,1008.8,0.0,0.0,0,0,0,1,0,17500000.0,17347.343378271213,0.0,0,2019,4,2019.0,1,0,0
3,8.23,86.0,65.83,2,1,1,1,1,11000000.0,167097.06820598512,0.0,0,2019,4,1933.0,1,1,0
7,45.43,66.0,114.74,3,2,2,1,0,15800000.0,137702.63203765036,0.0,0,2019,4,1953.0,2,1,0
7,22.5,62.0,47.99,3,1,1,1,0,9000000.0,187539.0706397166,0.0,0,2019,3,1957.0,1,1,0
7,29.4,67.0,78.05,3,2,1,1,0,10000000.0,128122.99807815505,0.0,0,2019,3,1952.0,1,1,0
7,1749.48,0.0,0.0,0,0,0,1,0,33916800.0,19386.789217367445,0.0,0,2019,3,2019.0,2,0,0
7,614.68,0.0,0.0,0,0,0,1,0,11916600.0,19386.67274028763,0.0,0,2019,3,2019.0,2,0,0
3,12.6,66.0,61.0,2,1,1,1,0,5500000.0,90163.93442622949,0.0,0,2019,4,1953.0,1,1,0
3,53.17,106.0,201.13,2,3,2,1,1,25700000.0,127778.05399492865,23.91,1600000,2019,2,1913.0,1,1,1
7,833.4,0.0,0.0,0,0,0,1,0,40500000.0,48596.11231101512,0.0,0,2019,4,2019.0,8,0,0
7,472.83,0.0,0.0,0,0,0,1,0,9166600.0,19386.67174248673,0.0,0,2019,3,2019.0,2,0,0
7,14.3,0.0,35.53,0,0,0,0,1,6900000.0,194202.08274697443,0.0,0,2019,4,2019.0,1,1,0
3,74.68,95.0,220.14,1,2,2,1,0,38000000.0,172617.42527482513,0.0,0,2019,3,1924.0,1,1,0
3,88.76,83.0,180.6,3,2,2,1,1,15800000.0,87486.15725359911,0.0,0,2019,3,1936.0,1,1,1
3,2.78,0.0,36.65,0,0,0,1,1,2300000.0,62755.79809004093,36.65,2300000,2019,4,2019.0,0,0,1
3,125.46,70.0,521.8100000000002,3,2,4,1,1,52000000.0,99653.13044978057,0.0,0,2019,4,1949.0,2,1,0
3,6.98,97.0,44.15,0,0,0,0,1,8200000.0,185730.46432616079,0.0,0,2019,4,1922.0,1,1,0
12,20.02,74.0,105.13,3,2,2,1,0,28900000.0,274897.74564824504,0.0,0,2019,4,1945.0,1,1,0
12,15.78,71.0,128.91,3,2,2,1,1,35000000.0,271507.25312233344,0.0,0,2019,3,1948.0,1,1,0
12,42.25,58.92857142857143,106.08,3,2,2,1,0,15705750.0,148055.71266968327,0.0,0,2019,3,1960.071428571429,1,1,0
12,26.0,0.0,0.0,0,0,0,1,0,1100000.0,42307.69230769231,0.0,0,2019,4,2019.0,1,0,0
12,21.6,82.0,105.34,3,2,1,1,1,25800000.0,244921.20751851148,0.0,0,2019,3,1937.0,3,1,0
12,36.92,76.0,138.13,4,2,2,1,1,27300000.0,197639.9044378484,0.0,0,2019,4,1943.0,1,1,0
12,5.81,0.0,54.3,1,1,1,1,1,15000000.0,276243.0939226519,0.0,0,2019,4,2019.0,1,1,0
12,4.45,0.0,32.57,0,0,0,0,0,5800000.0,178077.98587657354,0.0,0,2019,4,2019.0,12,2,0
1,39.46,84.0,156.23000000000005,3,2,2,1,1,19350000.0,123855.85354925427,0.0,1800000,2019,3,1935.0,1,1,1
1,29.25,62.0625,77.32,3,1,1,1,0,7020000.0,90791.51577858251,0.0,0,2019,4,1956.9375,1,1,0
1,17.21,73.0,107.92,2,2,2,1,1,19800000.0,183469.23647146035,0.0,0,2019,4,1946.0,5,1,0
1,29.12,62.0625,78.5,4,3,2,1,0,10650000.0,135668.7898089172,0.0,0,2019,4,1956.9375,1,1,0
1,41.25,62.0625,89.43,3,2,1,1,0,9200000.0,102873.75601028737,0.0,0,2019,4,1956.9375,1,1,0
10,7.17,0.0,0.0,0,0,0,1,0,288315.0,40211.29707112971,0.0,0,2019,4,2019.0,1,0,0
10,7.17,0.0,0.0,0,0,0,1,0,288315.0,40211.29707112971,0.0,0,2019,4,2019.0,1,0,0
1,1.0,0.0,0.0,0,0,0,1,0,24900.0,24900.0,0.0,0,2019,4,2019.0,1,0,0
2,22.05,66.0,101.05,0,0,0,0,0,10420000.0,103117.26867887184,0.0,0,2019,3,1953.0,2,1,0
2,5.62,0.0,0.0,0,0,0,1,0,800000.0,142348.75444839854,0.0,0,2019,3,2019.0,2,0,0
2,37.86,100.0,177.47,3,2,2,1,1,25770111.0,145208.26618583422,0.0,0,2019,4,1919.0,2,1,1
6,43.75,75.0,130.64,4,1,2,1,0,26000000.0,199020.2082057563,0.0,0,2019,3,1944.0,2,1,0
6,9.64,99.0,75.42,2,1,1,1,1,14820000.0,196499.60222752587,0.0,0,2019,4,1920.0,1,1,0
8,29.8,68.0,108.61,3,2,2,1,0,12000000.0,110487.06380627933,0.0,0,2019,4,1951.0,2,1,0
4,0.03,84.0,40.44,0,0,0,1,1,1700000.0,42037.586547972314,0.0,1700000,2019,4,1935.0,0,0,1
12,15.83,60.0,64.3,3,2,1,1,0,17200000.0,267496.11197511666,0.0,0,2019,3,1959.0,1,1,0
12,48.0,57.0,136.98,5,2,2,1,0,33360000.0,243539.20280332895,0.0,0,2019,4,1962.0,1,1,0
12,24.5,54.0,77.44,2,2,2,1,0,18300000.0,236311.9834710744,0.0,0,2019,4,1965.0,1,2,0
7,27.94,71.1388888888889,117.81,3,2,2,1,0,13700000.0,116288.9398183516,0.0,0,2019,3,1947.861111111111,1,1,0
7,20.09,70.0,92.21,3,2,2,1,0,14680000.0,159201.82192820733,0.0,0,2019,3,1949.0,1,1,0
11,322.0,74.5,327.06,7,3,5,1,1,68000000.0,207912.92117654253,0.0,0,2019,3,1944.5,1,1,1
4,43.08,84.0,191.93,4,2,2,1,1,35700000.0,186005.31443755532,40.15,2500000,2019,3,1935.0,1,1,1
4,29.84,63.4,90.39,3,2,1,1,0,14000000.0,154884.38986613564,0.0,0,2019,3,1955.6,1,1,0
11,19.83,62.325,70.06,4,0,4,1,0,13000000.0,185555.2383671139,0.0,0,2019,4,1956.675,1,1,0
4,22.24,73.0,92.0,2,2,2,1,1,19650000.0,213586.95652173914,0.0,0,2019,3,1946.0,1,1,0
9,58.75,60.33333333333334,162.38,4,2,1,1,0,24500000.0,150880.65032639488,0.0,0,2019,4,1958.666666666667,1,1,0
9,5.55,78.0,54.39,2,1,1,1,1,9200000.0,169148.74057731198,0.0,0,2019,4,1941.0,1,1,0
11,16.2,91.0,165.16,4,1,0,1,1,36500000.0,220997.82029547106,0.0,0,2019,4,1928.0,1,1,0
11,27.75,60.0,74.64,1,2,1,1,0,30000000.0,401929.2604501608,0.0,0,2019,3,1959.0,2,1,0
4,33.74,98.0,224.15,4,2,2,1,1,39000000.0,173990.63127370065,77.52,5000000,2019,3,1921.0,1,1,2
11,13.77,86.0,65.75,4,2,2,1,1,11000000.0,167300.38022813687,0.0,0,2019,3,1933.0,1,1,0
3,5.67,0.0,0.0,0,0,0,1,0,1185000.0,208994.70899470896,0.0,0,2019,4,2019.0,2,0,0
12,14.52,78.22222222222223,127.25,2,2,1,1,1,27960000.0,219724.9508840865,0.0,0,2019,3,1940.7777777777774,1,1,0
12,36.39,88.0,140.55,3,2,1,1,1,38680000.0,275204.5535396656,0.0,0,2019,4,1931.0,1,1,1
6,19.48,103.0,127.89,3,2,2,1,1,18700000.0,146219.40730315115,8.11,1500000,2019,4,1916.0,1,1,1
8,32.8,66.0,92.32,3,2,1,1,0,15520000.0,168110.9185441941,0.0,0,2019,3,1953.0,1,1,0
6,13.56,72.0,101.0,3,2,2,1,1,18880000.0,186930.6930693069,0.0,0,2019,4,1947.0,2,1,0
8,17.17,67.0,96.29,2,1,1,1,1,12290000.0,127635.26845986086,0.0,0,2019,3,1952.0,2,1,0
8,17.12,67.0,95.66,2,1,1,1,1,12210000.0,127639.55676353752,0.0,0,2019,3,1952.0,2,1,0
8,28.34,72.0,150.56,4,2,2,1,1,27330000.0,181522.31668437828,0.0,0,2019,4,1947.0,1,1,0
2,3.86,93.0,44.63,1,1,1,1,1,7800000.0,174770.33385615054,0.0,0,2019,4,1926.0,1,1,0
5,5.39,81.5,62.14,1,1,1,1,1,7500000.0,120695.20437721275,0.0,0,2019,4,1937.5,9,1,0
6,56.28,83.0,160.67000000000004,3,2,2,1,1,25500000.0,158710.40019916598,0.0,2000000,2019,3,1936.0,1,1,1
6,19.63,96.0,122.33,2,2,1,1,1,16760000.0,137006.45794163327,38.41,2000000,2019,4,1923.0,1,1,1
8,17.14,64.0,75.46,3,1,3,1,0,11800000.0,156374.23800689107,0.0,0,2019,3,1955.0,1,1,0
1,35.06,71.0,116.62,3,2,2,1,1,13180000.0,113016.63522551877,0.0,0,2019,4,1948.0,2,1,0
12,7.0,60.0,33.24,1,0,1,1,0,6200000.0,186522.26233453673,0.0,0,2019,3,1959.0,2,1,0
12,155.01,0.0,0.0,0,0,0,1,0,21789577.0,140568.84717115026,0.0,0,2019,3,2019.0,2,0,0
12,27.5,57.0,78.57,3,2,1,1,0,15880000.0,202112.76568664887,0.0,0,2019,4,1962.0,1,1,0
12,3.95,71.0,42.49,1,1,1,1,1,10800000.0,254177.45351847497,0.0,0,2019,4,1948.0,1,1,0
12,13.56,74.0,133.33,3,2,2,1,1,28600000.0,214505.36263406585,0.0,0,2019,4,1945.0,2,1,0
12,9.93,76.375,118.09,3,2,2,1,1,30400000.0,257430.7731391312,0.0,0,2019,3,1942.625,2,1,0
3,19.86,73.0,80.88,2,1,1,1,1,8700000.0,107566.76557863502,0.0,0,2019,4,1946.0,1,1,0
3,45.57,75.0,143.38,4,2,2,1,1,14000000.0,97642.6279815874,0.0,0,2019,3,1944.0,2,1,0
3,24.72,102.0,102.7,0,0,0,0,1,12800000.0,124634.85881207402,0.0,0,2019,3,1917.0,1,1,0
7,20.38,105.0,174.38,3,2,2,1,1,32600000.0,186948.0445005161,31.72,2200000,2019,4,1914.0,1,1,1
3,31.93,108.0,295.11,4,2,3,1,1,47550000.0,161126.35966249873,76.34,5400000,2015,2,1907.0,1,1,2
3,53.87,66.0,134.39,4,2,2,1,0,17500000.0,130218.02217426893,0.0,0,2019,4,1953.0,1,1,0
7,23.59,72.0,116.11,3,2,2,1,1,23680000.0,203944.53535440532,0.0,0,2019,3,1947.0,1,1,0
7,27.0,67.0,126.31,3,2,2,1,0,17850000.0,141318.97711978466,0.0,0,2019,3,1952.0,1,1,0
7,59.02,104.0,512.72,0,0,0,0,1,81880000.0,159697.3006709315,160.9,7300000,2019,3,1915.0,1,1,5
3,25.06,101.0,184.04,3,2,2,1,1,23000000.0,124972.83199304498,0.0,0,2019,4,1918.0,1,1,1
7,32.22,103.0,155.91000000000003,2,2,1,1,1,24000000.0,153934.96247835289,46.76,0,2019,4,1916.0,2,1,1
7,14.65,103.0,71.71000000000002,1,1,1,1,1,14600000.0,203597.8245711895,14.81,0,2019,4,1916.0,1,1,1
3,35.5,62.0,94.1,3,2,1,1,0,12550000.0,133368.75664187036,0.0,0,2019,4,1957.0,1,1,0
11,36.3,107.0,451.26,0,0,0,0,0,231880000.0,513850.1085848513,112.68,0,2019,3,1912.0,2,1,3
11,18.71,86.0,158.02,2,2,2,1,0,32500000.0,205670.1683331224,42.23,0,2019,4,1933.0,2,1,1
11,13.56,70.0,136.12,3,2,2,1,0,26500000.0,194681.16367910663,0.0,0,2019,3,1949.0,1,1,0
9,4.39,75.0,50.34,0,0,1,1,1,12180000.0,241954.7079856973,0.0,0,2019,4,1944.0,1,1,0
11,2.92,0.0,0.0,0,0,0,1,0,1425000.0,488013.698630137,0.0,0,2018,4,2018.0,1,0,0
4,36.17,63.4,92.0,3,2,1,1,0,12000000.0,130434.78260869565,0.0,0,2019,4,1955.6,1,1,0
4,15.1,0.0,48.6,3,1,1,1,0,4460000.0,91769.54732510287,0.0,0,2019,4,2019.0,1,1,0
4,18.26,79.0,137.0,2,2,2,1,1,26000000.0,189781.02189781022,0.0,0,2019,4,1940.0,1,1,0
4,30.98,75.71428571428571,93.51,3,2,2,1,0,12180000.0,130253.44882900224,0.0,0,2019,3,1943.2857142857144,2,1,0
4,29.27,20.0,94.82,2,1,1,1,0,11389500.0,120117.0639105674,0.0,0,2019,4,1999.0,4,7,0
4,29.27,20.0,94.82,2,1,1,1,0,11389500.0,120117.0639105674,0.0,0,2019,4,1999.0,4,7,0
11,35.0,64.0,105.45,3,2,2,1,0,12000000.0,113798.00853485064,0.0,0,2019,4,1955.0,1,1,0
4,41.69,79.0,120.35,3,2,1,1,0,9800000.0,81429.16493560447,0.0,0,2019,4,1940.0,1,1,0
11,0.38,81.0,38.92,0,0,0,1,1,2500000.0,64234.32682425487,0.0,2500000,2019,3,1938.0,0,0,1
11,15.0,70.4,44.06,1,2,1,1,0,9320000.0,211529.73218338628,0.0,0,2019,3,1948.6,1,1,0
6,47.58,77.0,107.46,0,0,0,0,0,40000000.0,372231.5280104225,0.0,0,2019,4,1942.0,1,1,0
8,1.75,97.0,80.5,0,0,0,1,1,2600000.0,32298.136645962728,0.0,2600000,2019,4,1922.0,0,0,2
8,0.87,97.0,40.24,0,0,0,1,1,1300000.0,32306.163021868782,40.24,1300000,2019,4,1922.0,0,0,1
6,0.41,0.0,29.1,0,0,0,1,1,2520000.0,86597.93814432988,29.1,2520000,2019,2,2019.0,0,0,1
6,0.41,0.0,29.1,0,0,0,1,1,2520000.0,86597.93814432988,29.1,2520000,2019,2,2019.0,0,0,1
6,0.72,96.0,28.79,0,0,0,1,1,1700000.0,59048.28065300452,28.79,1700000,2019,4,1923.0,0,0,1
8,95.0,55.0,353.63,4,2,3,1,1,100580000.0,284421.57056810794,0.0,0,2019,3,1964.0,2,1,0
6,19.74,107.0,250.16000000000003,0,0,0,0,1,69580000.0,278141.9891269587,0.0,0,2019,3,1912.0,1,1,0
6,51.27,72.0,105.48,3,2,1,1,0,14800000.0,140310.9594235874,0.0,0,2019,3,1947.0,2,1,0
8,64.31,103.0,543.17,3,2,3,1,1,126800000.0,233444.40966916442,185.2,0,2019,3,1916.0,2,1,4
6,200.11,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0,2019,1,2019.0,1,0,0
6,40.42,108.0,199.1,4,2,2,1,1,36500000.0,183324.96233048718,35.73,2500000,2019,1,1911.0,1,1,1
6,29.97,108.0,162.57,3,2,2,1,1,27380000.0,168419.75764286154,35.73,2500000,2019,1,1911.0,1,1,1
6,29.97,108.0,161.5,3,2,2,1,1,27300000.0,169040.24767801858,35.73,2700000,2019,3,1911.0,1,1,1
6,29.97,108.0,162.57,3,2,2,1,1,27500000.0,169157.9012117857,35.73,2500000,2019,1,1911.0,1,1,1
6,39.8,108.0,192.53,3,2,2,1,1,36000000.0,186983.84667324566,28.88,2800000,2019,1,1911.0,1,1,1
6,29.97,108.0,162.57,3,2,2,1,1,28230000.0,173648.27458940767,35.73,2500000,2019,1,1911.0,1,1,1
8,13.22,68.0,86.88,2,1,1,1,1,15000000.0,172651.93370165743,0.0,0,2019,4,1951.0,3,1,0
6,23.41,86.0,83.60999999999999,3,2,2,1,1,17000000.0,203324.9611290516,0.0,0,2019,4,1933.0,1,1,0
6,22.49,72.0,78.52,3,2,1,1,0,11680000.0,148751.9103413143,0.0,0,2019,3,1947.0,1,1,0
6,38.63,76.0,98.73,3,2,2,1,0,13200000.0,133697.96414463688,0.0,0,2019,3,1943.0,1,1,0
8,6.07,68.0,58.18,2,1,1,1,1,8830000.0,151770.36782399454,0.0,0,2019,3,1951.0,1,1,0
10,7.9,107.0,80.98,0,0,0,0,1,23500000.0,290195.10990367987,0.0,0,2019,4,1912.0,1,1,0
2,9.32,108.0,136.68,2,2,1,1,1,20920000.0,153058.23822066135,43.22,2250000,2019,4,1911.0,2,1,1
5,9.76,108.0,47.26000000000001,1,1,1,1,1,10170000.0,215192.55184088025,0.0,0,2019,3,1911.0,1,1,0
5,19.56,108.0,94.7,2,2,1,1,1,19500000.0,205913.41077085532,0.0,0,2019,3,1911.0,1,1,0
5,9.76,108.0,47.26000000000001,1,1,1,1,1,10280000.0,217520.10156580614,0.0,0,2019,3,1911.0,1,1,0
5,9.76,108.0,47.26000000000001,1,1,1,1,1,10110000.0,213922.9792636479,0.0,0,2019,3,1911.0,1,1,0
5,9.72,108.0,95.03,1,1,1,1,1,12400000.0,130485.10996527412,47.94,2500000,2019,3,1911.0,1,1,1
5,9.72,108.0,47.09,1,1,1,1,1,9830000.0,208749.20365258012,0.0,0,2019,3,1911.0,1,1,0
5,19.32,108.0,93.55,2,2,1,1,1,19080000.0,203955.10422234095,0.0,0,2019,3,1911.0,1,1,0
5,7.59,108.0,36.76,1,1,1,1,1,8220000.0,223612.6224156692,0.0,0,2019,3,1911.0,1,1,0
2,35.24,97.0,164.82,3,2,2,1,1,20588000.0,124912.02523965537,0.0,0,2019,4,1922.0,4,1,1
5,57.0,0.0,86.68,3,2,3,1,0,14800000.0,170742.9626211352,0.0,0,2019,4,2019.0,2,1,0
2,4.14,91.0,42.91,1,1,1,1,1,7300000.0,170123.51433232348,0.0,0,2019,4,1928.0,1,1,0
2,11.36,106.0,158.7,3,2,2,1,1,29800000.0,187775.677378702,27.87,2800000,2019,4,1913.0,1,1,1
10,30.3,65.0,108.41,3,2,2,1,0,13297100.0,122655.65907204132,0.0,0,2019,4,1954.0,1,1,0
5,25.67,49.0,57.98,2,1,1,1,0,5895766.0,101686.20213866852,0.0,0,2019,4,1970.0,1,1,0
2,24.75,62.0,83.53,3,2,1,1,0,11200000.0,134083.56279181133,0.0,0,2019,3,1957.0,1,1,0
2,28.33,66.0,123.0,3,2,1,1,0,14580000.0,118536.58536585367,0.0,0,2019,4,1953.0,2,1,0
2,23.87,70.0,88.83,3,2,1,1,0,9000000.0,101317.12259371832,0.0,0,2019,4,1949.0,1,1,0
1,77.97,0.0,0.0,0,0,0,1,0,45991335.0,589859.3689880724,0.0,0,2019,4,2019.0,4,0,0
1,5.45,0.0,0.0,0,0,0,1,0,3216525.0,590188.0733944954,0.0,0,2019,4,2019.0,1,0,0
1,0.02,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,4,2019.0,3,0,0
1,0.02,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,4,2019.0,3,0,0
1,0.02,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,4,2019.0,3,0,0
1,0.02,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,4,2019.0,3,0,0
1,0.02,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,4,2019.0,3,0,0
1,0.02,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,4,2019.0,3,0,0
1,0.02,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,4,2019.0,3,0,0
1,0.02,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,4,2019.0,3,0,0
1,0.02,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,4,2019.0,3,0,0
1,0.02,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,4,2019.0,3,0,0
1,0.02,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,4,2019.0,3,0,0
1,0.02,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,4,2019.0,3,0,0
1,0.02,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,4,2019.0,3,0,0
1,0.02,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,4,2019.0,3,0,0
1,0.02,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,4,2019.0,3,0,0
1,10.17,0.0,0.0,0,0,0,1,0,5996445.0,589620.9439528022,0.0,0,2019,4,2019.0,1,0,0
1,3.98,0.0,0.0,0,0,0,1,0,2345070.0,589213.5678391961,0.0,0,2019,4,2019.0,1,0,0
1,1.32,0.0,0.0,0,0,0,1,0,779610.0,590613.6363636364,0.0,0,2019,4,2019.0,1,0,0
1,1.32,0.0,0.0,0,0,0,1,0,779610.0,590613.6363636364,0.0,0,2019,4,2019.0,1,0,0
1,1.65,0.0,0.0,0,0,0,1,0,973635.0,590081.8181818182,0.0,0,2019,4,2019.0,1,0,0
1,1.65,0.0,0.0,0,0,0,1,0,973635.0,590081.8181818182,0.0,0,2019,4,2019.0,1,0,0
1,1.65,0.0,0.0,0,0,0,1,0,973635.0,590081.8181818182,0.0,0,2019,4,2019.0,1,0,0
1,1.65,0.0,0.0,0,0,0,1,0,973635.0,590081.8181818182,0.0,0,2019,4,2019.0,1,0,0
1,3.32,0.0,0.0,0,0,0,1,0,1959360.0,590168.6746987952,0.0,0,2019,4,2019.0,1,0,0
1,3.32,0.0,0.0,0,0,0,1,0,1959360.0,590168.6746987952,0.0,0,2019,4,2019.0,1,0,0
1,2.64,0.0,0.0,0,0,0,1,0,1557270.0,589875.0,0.0,0,2019,4,2019.0,1,0,0
1,2.64,0.0,0.0,0,0,0,1,0,1557270.0,589875.0,0.0,0,2019,4,2019.0,1,0,0
1,2.64,0.0,0.0,0,0,0,1,0,1557270.0,589875.0,0.0,0,2019,4,2019.0,1,0,0
1,5.45,0.0,0.0,0,0,0,1,0,3216525.0,590188.0733944954,0.0,0,2019,4,2019.0,1,0,0
1,35.13,0.0,0.0,0,0,0,1,0,20720895.0,589834.756618275,0.0,0,2019,4,2019.0,4,0,0
1,146.46,0.0,0.0,0,0,0,1,0,86394945.0,589887.6485047111,0.0,0,2019,4,2019.0,4,0,0
1,33.07,0.0,0.0,0,0,0,1,0,19506045.0,589841.0946477171,0.0,0,2019,4,2019.0,3,0,0
1,33.07,0.0,0.0,0,0,0,1,0,19506045.0,589841.0946477171,0.0,0,2019,4,2019.0,3,0,0
1,0.0,57.0,175.46,0,0,0,0,0,2203923.0,12560.828678901173,0.0,0,2019,4,1962.0,0,1,0
1,994.49,0.0,0.0,0,0,0,1,0,586623960.0,589874.1666582872,0.0,0,2019,4,2019.0,4,0,0
1,73.51,85.0,128.67000000000002,3,2,2,1,1,16300000.0,126680.6559415559,13.66,0,2019,4,1934.0,2,1,1
10,97.0,0.0,0.0,0,0,0,1,0,5338880.0,55040.0,0.0,0,2019,4,2019.0,1,0,0
1,17.16,106.0,87.69,2,1,1,1,1,13800000.0,157372.5624358536,0.0,0,2019,3,1913.0,16,1,0
1,20.52,106.0,107.37,2,2,1,1,1,17800000.0,165781.87575672907,0.0,0,2019,4,1913.0,16,1,0
1,57.33,100.0,208.53,4,2,2,1,1,33580000.0,161031.98580539972,28.9,0,2019,3,1919.0,2,1,2
10,12.71,108.0,103.19,2,1,1,1,0,21000000.0,203508.0918693672,0.0,0,2019,4,1911.0,1,1,0
1,21.38,95.0,45.78,1,1,1,1,1,7700000.0,168195.71865443425,0.0,0,2019,4,1924.0,1,1,0
10,11.38,61.72727272727273,28.78,2,1,1,1,0,4500000.0,156358.58234885335,0.0,0,2019,4,1957.2727272727273,1,1,0
1,30.13,73.11428571428571,104.1,3,2,2,1,0,12500000.0,120076.84918347745,0.0,0,2019,4,1945.8857142857144,2,1,0
1,4.62,90.0,41.82,0,0,0,1,1,1640000.0,39215.68627450981,0.0,1640000,2019,4,1929.0,0,0,1
1,57.5,0.0,0.0,0,0,0,1,0,1229062.0,21374.991304347826,0.0,0,2019,4,2019.0,2,0,0
1,24.63,84.0,144.5,3,2,2,1,1,18000000.0,124567.47404844289,33.39,0,2019,3,1935.0,1,1,1
1,29.48,69.0,105.69,4,0,3,1,1,14380000.0,136058.28365975968,0.0,0,2019,3,1950.0,1,1,0
1,26.57,107.0,130.0,2,2,1,1,1,23180000.0,178307.6923076923,26.62,1400000,2019,4,1912.0,1,1,1
1,7.68,84.0,39.23,0,0,0,1,1,1550000.0,39510.57863879683,39.23,1550000,2019,4,1935.0,0,0,1
1,43.69,100.0,320.1,3,2,2,1,1,43750000.0,136676.03873789439,74.86,0,2019,4,1919.0,1,1,2
1,29.67,72.0,118.64,3,2,2,1,0,16300000.0,137390.42481456508,0.0,0,2019,3,1947.0,1,1,0
10,24.29,71.125,107.33,3,2,2,1,0,17640000.0,164352.93021522407,0.0,0,2019,4,1947.875,1,1,0
1,7.92,0.0,0.0,0,0,0,1,0,3024600.0,381893.9393939394,0.0,0,2019,4,2019.0,1,0,0
1,35.48,69.0,97.98,2,2,2,1,0,10000000.0,102061.64523372117,0.0,0,2019,3,1950.0,2,1,0
10,15.25,67.0,118.75,1,1,1,1,1,31500000.0,265263.15789473685,0.0,0,2019,3,1952.0,1,1,0
1,0.0,86.0,157.99,3,2,2,1,1,7100000.0,44939.553136274444,0.0,0,2019,3,1933.0,0,1,0
1,34.88,62.0625,100.67,3,2,2,1,0,6400000.0,63574.053839276836,0.0,0,2019,4,1956.9375,1,1,0
1,40.12,62.0625,117.45,3,2,2,1,0,18000000.0,153256.70498084294,0.0,0,2019,4,1956.9375,2,1,0
1,38.51,85.0,210.34,4,2,2,1,1,24000000.0,114100.97936673956,0.0,0,2019,4,1934.0,1,1,2
2,27.28,104.0,280.19,4,2,2,1,1,40000000.0,142760.26981690995,77.52,0,2019,3,1915.0,1,1,2
2,16.0,63.0,61.72,0,1,1,1,0,5000000.0,81011.01749837978,0.0,0,2019,4,1956.0,1,1,0
5,14.24,106.0,138.79000000000002,3,2,2,1,1,13500000.0,97269.25571006557,0.0,0,2019,4,1913.0,1,1,0
10,26.28,105.0,96.69,0,1,1,1,1,24500000.0,253387.11345537286,0.0,0,2019,4,1914.0,1,1,0
2,4.91,0.0,21.28,1,1,1,1,0,2000000.0,93984.96240601504,0.0,0,2019,4,2019.0,1,1,0
5,9.1,107.0,35.31,0,0,0,0,1,10250000.0,290286.0379495893,0.0,0,2019,3,1912.0,1,1,0
5,7.59,108.0,36.76,1,1,1,1,1,8400000.0,228509.2491838956,0.0,0,2019,3,1911.0,1,1,0
5,7.55,108.0,36.57,1,1,1,1,1,7890000.0,215750.6152584085,0.0,0,2019,3,1911.0,1,1,0
5,16.0,108.0,77.49,2,2,1,1,1,15360000.0,198219.12504839333,0.0,0,2019,3,1911.0,1,1,0
5,16.0,108.0,77.49,2,2,1,1,1,16180000.0,208801.13563040394,0.0,0,2019,3,1911.0,1,1,0
5,7.59,108.0,36.76,1,1,1,1,1,8190000.0,222796.51795429812,0.0,0,2019,3,1911.0,1,1,0
2,1.51,82.0,38.02,0,0,0,1,1,2500000.0,65754.86586007364,38.02,2500000,2019,4,1937.0,0,0,1
2,1.61,82.0,52.3,0,0,0,1,1,2280000.0,43594.646271510515,52.3,2280000,2019,4,1937.0,0,0,1
5,16.66,78.0,73.4,0,0,0,0,0,12120000.0,165122.6158038147,0.0,0,2019,4,1941.0,1,1,0
