Index,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark,land,building,garage,Address,Agriculture,Other_x,Others,Quotient,work,For business,For commercial use,For work,Parking space,Resident,Residential business,See license_x,See other registration items_x,industrial use,Brickwork,Civil engineering,Earthen masonry,Earthwork,Not Applicable_x,Prestressed concrete construction,Reinforced concrete construction,See license_y,See other registration items_y,Steel reinforced concrete construction,Stone building,Strengthen brickwork,Wall type reinforced concrete construction,Wooden,Ground floor,Lifting machinery,Lifting plane,Not Applicable_y,Other_y,Ramp machinery,Ramp plane,Tower parking
1088,4.15,85.0,47.47,1,1,1,1,1,7700000.0,162207.71013271538,0.0,0,2019,10,1934.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1091,9.55,101.0,42.36,2,1,1,1,1,4380000.0,103399.43342776204,0.0,0,2019,10,1918.0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1144,14.0,0.0,0.0,0,0,0,1,0,9840040.0,702860.0,0.0,0,2019,10,2019.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1171,9.28,80.0,82.87,2,2,1,1,1,12300000.0,148425.244358634,0.0,0,2019,10,1939.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1242,14.4,0.0,0.0,0,0,0,1,0,2910000.0,202083.33333333328,0.0,0,2019,11,2019.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1250,5.26,86.0,50.48,1,1,1,1,1,7000000.0,138668.77971473848,0.0,0,2019,10,1933.0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1279,22.5,0.0,22.73,1,1,1,1,0,20000000.0,879894.4126704795,0.0,0,2019,10,2019.0,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1281,33.0,108.0,54.74,2,1,1,1,0,8400000.0,153452.68542199492,0.0,0,2019,10,1911.0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1291,27.67,56.0,70.54,2,1,1,1,0,7500000.0,106322.65381343916,0.0,0,2019,11,1963.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1310,0.11,0.0,0.0,0,0,0,1,0,96000.0,872727.2727272727,0.0,0,2019,11,2019.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
