Index,land_shift_area,urban_land_use,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
5621,0.82,Address,93.0,38.56,0,0,0,1,1,3300000.0,85580.91286307054,0.0,3300000,2019,4,1926.0,0,0,1
5622,4.09,Address,72.0,61.75,0,0,0,1,1,3500000.0,56680.16194331984,0.0,3500000,2019,4,1947.0,0,0,1
5623,2.43,Quotient,78.0,32.08,1,1,1,1,1,8230000.0,256546.13466334165,0.0,0,2019,4,1941.0,2,1,0
5624,38.0,Address,84.0,169.36,3,2,2,1,0,40500000.0,239135.5692017005,0.0,0,2019,4,1935.0,1,1,1
5753,31.4,Address,72.80952380952381,158.46,3,2,2,1,0,44080000.0,278177.45803357306,0.0,0,2019,4,1946.1904761904761,1,1,0
5754,33.36,Address,79.36842105263158,162.18,4,2,2,1,1,37380000.0,230484.64668886425,0.0,0,2019,4,1939.6315789473686,1,1,0
5755,58.28,Address,90.0,203.47,4,2,2,1,1,62880000.0,309038.18744778103,29.88,0,2019,4,1929.0,1,1,1
5756,27.38,Address,82.1,141.58,4,2,2,1,0,35000000.0,247210.057917785,0.0,0,2019,4,1936.9,1,1,0
5757,22.54,Other,76.0,166.98,4,2,2,1,1,61800000.0,370104.20409629896,0.0,0,2019,4,1943.0,1,1,0
5758,10.23,Quotient,0.0,61.93,0,0,0,0,0,10650547.0,171977.183917326,0.0,0,2020,1,2020.0,4,1,0
5759,20.47,Quotient,0.0,123.87,0,0,0,0,0,21301093.0,171963.29216113663,0.0,0,2020,1,2020.0,4,1,0
5785,68.33,Address,87.0,96.82,3,2,1,1,0,22000000.0,227225.7797975625,0.0,0,2019,4,1932.0,3,1,0
5786,12.79,Address,72.0,191.98,4,2,2,1,1,48500000.0,252630.48234191065,0.0,0,2019,4,1947.0,3,1,0
5787,2.45,Quotient,72.0,22.89,0,0,0,0,1,6250000.0,273044.99781564,0.0,0,2019,4,1947.0,2,1,0
5788,16.25,Address,72.80952380952381,53.4,3,2,2,1,0,7500000.0,140449.4382022472,0.0,0,2019,4,1946.1904761904761,1,1,0
5789,16.0,Address,0.0,0.0,0,0,0,1,0,4800000.0,300000.0,0.0,0,2019,4,2019.0,1,0,0
5790,24.34,Address,79.36842105263158,125.97,3,2,2,1,1,27660000.0,219576.0895451298,0.0,0,2019,4,1939.6315789473686,3,1,0
5791,4.09,Address,72.0,57.23,0,0,0,1,1,3500000.0,61156.7359776341,0.0,3500000,2019,4,1947.0,0,0,1
5792,6.02,Address,69.0,29.11,1,1,1,1,1,6930000.0,238062.52147028517,0.0,0,2019,4,1950.0,2,1,0
5899,54.0,Quotient,54.0,122.22,3,2,2,1,0,27500000.0,225004.0909834724,0.0,0,2019,4,1965.0,1,1,0
